,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
10,2000-04-14,LAN,CIN,True,8,1,LOS03,Dodger Stadium,Los Angeles,CA,38,7,1,0,1,19,6,3,1,38,6,2,0,1,16,8,4,1,2000,4,14,0,United States,1,1,-119.681564,36.116203,pacific,6
11,2000-04-15,LAN,CIN,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,41,4,3,0,1,17,8,8,0,41,4,2,0,1,19,8,7,0,2000,4,15,0,United States,-1,0,-119.681564,36.116203,pacific,6
12,2000-04-16,LAN,CIN,True,3,5,LOS03,Dodger Stadium,Los Angeles,CA,41,3,2,0,2,22,6,5,1,40,1,2,1,2,22,4,7,1,2000,4,16,0,United States,-1,0,-119.681564,36.116203,pacific,6
13,2000-04-18,CIN,SFN,False,9,13,CIN08,Cinergy Field,Cincinnati,OH,51,11,2,0,3,19,6,10,0,44,7,1,0,0,22,6,6,2,2000,4,18,0,United States,-1,0,-82.764915,40.388783,eastern,9
14,2000-04-19,CIN,SFN,False,5,4,CIN08,Cinergy Field,Cincinnati,OH,39,4,3,0,1,23,4,4,0,36,5,3,0,1,16,4,7,0,2000,4,19,0,United States,1,1,-82.764915,40.388783,eastern,9
15,2000-04-20,CIN,SFN,True,11,1,CIN08,Cinergy Field,Cincinnati,OH,35,5,1,0,0,21,4,3,1,38,9,3,0,3,18,2,3,0,2000,4,20,0,United States,1,1,-82.764915,40.388783,eastern,9
16,2000-04-21,CIN,LAN,False,2,9,CIN08,Cinergy Field,Cincinnati,OH,46,8,1,0,2,23,5,7,0,41,7,3,0,0,17,10,4,0,2000,4,21,0,United States,-1,0,-82.764915,40.388783,eastern,9
17,2000-04-22,CIN,LAN,True,2,16,CIN08,Cinergy Field,Cincinnati,OH,49,5,5,1,4,18,8,8,0,35,4,0,0,1,19,6,4,1,2000,4,22,0,United States,-1,0,-82.764915,40.388783,eastern,9
18,2000-04-23,CIN,LAN,True,3,11,CIN08,Cinergy Field,Cincinnati,OH,43,7,2,0,2,22,5,5,0,41,11,1,0,1,23,3,1,1,2000,4,23,0,United States,-1,0,-82.764915,40.388783,eastern,9
19,2000-04-25,NYN,CIN,False,6,5,NYC17,Shea Stadium,New York,NY,39,5,3,0,0,17,7,5,2,40,2,3,0,3,16,7,9,0,2000,4,25,0,United States,1,1,-74.948051,42.165726,eastern,9
20,2000-04-26,NYN,CIN,False,1,12,NYC17,Shea Stadium,New York,NY,50,9,7,0,2,22,4,6,0,35,1,2,1,0,17,10,4,0,2000,4,26,0,United States,-1,0,-74.948051,42.165726,eastern,9
21,2000-04-27,NYN,CIN,True,1,2,NYC17,Shea Stadium,New York,NY,46,5,2,0,1,27,8,3,0,49,4,1,0,1,28,5,9,1,2000,4,27,0,United States,-1,0,-74.948051,42.165726,eastern,9
22,2000-04-28,PIT,CIN,False,2,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,5,0,0,0,19,6,4,0,34,3,2,0,1,18,5,4,1,2000,4,28,0,United States,1,1,-77.209755,40.590752,eastern,9
23,2000-04-29,PIT,CIN,True,5,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,5,3,0,0,23,5,4,0,37,4,2,0,2,21,5,3,0,2000,4,29,0,United States,-1,0,-77.209755,40.590752,eastern,9
24,2000-04-30,PIT,CIN,True,2,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,7,0,1,2,17,8,9,0,39,2,4,0,0,17,10,5,1,2000,4,30,0,United States,-1,0,-77.209755,40.590752,eastern,9
25,2000-05-02,PHI,CIN,False,0,7,PHI12,Veterans Stadium,Philadelphia,PA,44,9,2,0,1,22,6,4,0,35,2,1,0,0,20,7,5,0,2000,5,2,0,United States,-1,0,-77.209755,40.590752,eastern,9
26,2000-05-03,PHI,CIN,False,5,2,PHI12,Veterans Stadium,Philadelphia,PA,33,2,1,0,1,20,6,3,0,33,8,1,0,0,15,6,3,0,2000,5,3,0,United States,1,1,-77.209755,40.590752,eastern,9
27,2000-05-04,PHI,CIN,True,14,1,PHI12,Veterans Stadium,Philadelphia,PA,37,4,3,0,0,16,11,3,0,46,11,8,0,2,16,7,2,0,2000,5,4,0,United States,1,1,-77.209755,40.590752,eastern,9
28,2000-05-05,CIN,SLN,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,37,4,1,0,2,19,7,3,1,32,6,1,0,1,19,3,1,1,2000,5,5,0,United States,1,1,-82.764915,40.388783,eastern,9
29,2000-05-06,CIN,SLN,True,1,3,CIN08,Cinergy Field,Cincinnati,OH,35,2,2,0,1,18,8,4,0,38,4,2,0,0,20,6,4,2,2000,5,6,0,United States,-1,0,-82.764915,40.388783,eastern,9
30,2000-05-07,CIN,SLN,True,9,7,CIN08,Cinergy Field,Cincinnati,OH,38,8,0,0,2,18,7,3,0,37,4,2,0,2,19,5,5,0,2000,5,7,0,United States,1,1,-82.764915,40.388783,eastern,9
31,2000-05-09,CIN,SDN,False,2,0,CIN08,Cinergy Field,Cincinnati,OH,37,6,2,0,0,22,4,3,0,38,4,3,0,0,22,1,7,1,2000,5,9,0,United States,1,1,-82.764915,40.388783,eastern,9
32,2000-05-10,CIN,SDN,False,5,1,CIN08,Cinergy Field,Cincinnati,OH,34,5,0,0,1,21,5,2,0,34,4,2,1,1,14,9,3,0,2000,5,10,0,United States,1,1,-82.764915,40.388783,eastern,9
33,2000-05-11,CIN,SDN,True,11,9,CIN08,Cinergy Field,Cincinnati,OH,42,5,3,1,2,26,1,4,0,43,10,2,0,4,19,5,3,0,2000,5,11,0,United States,1,1,-82.764915,40.388783,eastern,9
34,2000-05-12,HOU,CIN,False,3,7,HOU03,Minute Maid Park,Houston,TX,50,4,3,0,3,25,8,7,0,47,8,0,1,0,20,11,7,0,2000,5,12,0,United States,-1,0,-97.563461,31.054487,central,10
35,2000-05-13,HOU,CIN,True,7,8,HOU03,Minute Maid Park,Houston,TX,40,7,1,0,4,15,10,2,1,40,4,3,0,3,17,6,6,1,2000,5,13,0,United States,-1,0,-97.563461,31.054487,central,10
36,2000-05-14,HOU,CIN,False,10,3,HOU03,Minute Maid Park,Houston,TX,41,5,0,1,0,19,8,7,1,42,9,3,0,1,17,5,6,1,2000,5,14,0,United States,1,1,-97.563461,31.054487,central,10
37,2000-05-15,HOU,CIN,False,3,4,HOU03,Minute Maid Park,Houston,TX,35,6,1,0,2,23,3,0,0,37,1,1,0,2,23,3,5,2,2000,5,15,0,United States,-1,0,-97.563461,31.054487,central,10
38,2000-05-16,CIN,PIT,False,6,2,CIN08,Cinergy Field,Cincinnati,OH,38,8,1,0,0,18,7,4,0,41,9,3,0,0,18,4,7,0,2000,5,16,0,United States,1,1,-82.764915,40.388783,eastern,11
39,2000-05-17,CIN,PIT,False,6,9,CIN08,Cinergy Field,Cincinnati,OH,43,7,4,1,1,17,8,4,1,41,11,1,0,0,22,3,4,0,2000,5,17,0,United States,-1,0,-82.764915,40.388783,eastern,11
40,2000-05-18,CIN,PIT,True,4,3,CIN08,Cinergy Field,Cincinnati,OH,41,9,1,0,0,24,4,3,0,45,7,2,0,0,21,5,9,1,2000,5,18,0,United States,1,1,-82.764915,40.388783,eastern,11
41,2000-05-19,CHN,CIN,True,4,1,CHI11,Wrigley Field,Chicago,IL,35,5,0,0,1,22,5,2,0,30,3,4,0,0,19,3,1,0,2000,5,19,0,United States,1,1,-88.986137,40.349457,central,12
42,2000-05-20,CHN,CIN,True,3,5,CHI11,Wrigley Field,Chicago,IL,36,5,2,0,1,19,5,4,0,40,8,2,0,0,22,5,3,0,2000,5,20,0,United States,-1,0,-88.986137,40.349457,central,12
43,2000-05-21,CHN,CIN,True,4,2,CHI11,Wrigley Field,Chicago,IL,40,8,1,0,1,20,7,3,0,31,1,2,0,2,16,8,2,0,2000,5,21,0,United States,1,1,-88.986137,40.349457,central,12
44,2000-05-22,LAN,CIN,False,4,3,LOS03,Dodger Stadium,Los Angeles,CA,54,7,2,0,1,35,8,1,0,56,6,1,0,2,27,11,9,0,2000,5,22,0,United States,1,1,-119.681564,36.116203,pacific,14
45,2000-05-23,LAN,CIN,False,1,3,LOS03,Dodger Stadium,Los Angeles,CA,38,2,3,0,2,18,8,5,0,34,2,1,0,0,18,8,4,1,2000,5,23,0,United States,-1,0,-119.681564,36.116203,pacific,14
46,2000-05-24,LAN,CIN,False,3,10,LOS03,Dodger Stadium,Los Angeles,CA,50,7,1,2,1,19,8,10,2,37,4,3,0,0,19,8,2,1,2000,5,24,0,United States,-1,0,-119.681564,36.116203,pacific,14
47,2000-05-26,CIN,FLO,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,37,6,1,0,1,17,8,3,1,34,6,0,0,2,17,4,5,0,2000,5,26,0,United States,1,1,-82.764915,40.388783,eastern,17
48,2000-05-27,CIN,FLO,False,6,8,CIN08,Cinergy Field,Cincinnati,OH,53,7,2,0,3,19,11,11,0,46,6,1,1,0,25,6,7,0,2000,5,27,0,United States,-1,0,-82.764915,40.388783,eastern,17
49,2000-05-28,CIN,FLO,True,1,3,CIN08,Cinergy Field,Cincinnati,OH,40,6,1,0,1,16,11,5,0,37,9,1,0,0,17,8,2,0,2000,5,28,0,United States,-1,0,-82.764915,40.388783,eastern,17
50,2000-05-30,CIN,MON,False,4,2,CIN08,Cinergy Field,Cincinnati,OH,32,2,1,0,0,20,8,1,0,33,3,0,0,2,19,5,3,1,2000,5,30,0,United States,1,1,-82.764915,40.388783,eastern,17
51,2000-05-31,CIN,MON,False,4,10,CIN08,Cinergy Field,Cincinnati,OH,43,10,4,0,2,20,6,1,0,33,1,4,0,1,16,11,0,0,2000,5,31,0,United States,-1,0,-82.764915,40.388783,eastern,17
52,2000-06-01,CIN,MON,False,7,9,CIN08,Cinergy Field,Cincinnati,OH,48,11,4,0,2,23,3,5,0,42,12,3,0,1,22,2,2,0,2000,6,1,0,United States,-1,0,-82.764915,40.388783,eastern,17
53,2000-06-02,CIN,MIN,False,4,3,CIN08,Cinergy Field,Cincinnati,OH,38,4,2,0,1,17,9,4,1,34,8,0,0,2,21,1,2,0,2000,6,2,0,United States,1,1,-82.764915,40.388783,eastern,17
54,2000-06-03,CIN,MIN,False,9,3,CIN08,Cinergy Field,Cincinnati,OH,34,1,2,0,1,21,5,4,0,39,4,0,1,3,17,7,6,1,2000,6,3,0,United States,1,1,-82.764915,40.388783,eastern,17
55,2000-06-04,CIN,MIN,True,3,2,CIN08,Cinergy Field,Cincinnati,OH,39,6,3,0,0,19,7,4,0,37,7,1,0,1,14,14,0,0,2000,6,4,0,United States,1,1,-82.764915,40.388783,eastern,17
56,2000-06-05,CIN,CHA,False,3,4,CIN08,Cinergy Field,Cincinnati,OH,37,4,0,1,2,22,5,3,0,36,8,1,0,1,17,7,2,0,2000,6,5,0,United States,-1,0,-82.764915,40.388783,eastern,17
57,2000-06-06,CIN,CHA,False,12,17,CIN08,Cinergy Field,Cincinnati,OH,54,11,7,0,1,20,7,7,1,43,7,3,0,2,20,3,8,0,2000,6,6,0,United States,-1,0,-82.764915,40.388783,eastern,17
58,2000-06-07,CIN,CHA,True,4,6,CIN08,Cinergy Field,Cincinnati,OH,43,5,4,1,1,19,7,6,0,39,5,1,1,1,16,11,3,1,2000,6,7,0,United States,-1,0,-82.764915,40.388783,eastern,17
59,2000-06-09,CLE,CIN,False,7,4,CLE08,Progressive Field,Cleveland,OH,35,4,2,0,2,19,8,0,0,37,8,0,0,4,20,4,1,0,2000,6,9,0,United States,1,1,-82.764915,40.388783,eastern,17
60,2000-06-10,CLE,CIN,True,6,5,CLE08,Progressive Field,Cleveland,OH,38,5,1,0,2,21,5,4,0,37,6,2,0,4,14,8,1,2,2000,6,10,0,United States,1,1,-82.764915,40.388783,eastern,17
61,2000-06-11,CLE,CIN,True,5,7,CLE08,Progressive Field,Cleveland,OH,54,7,1,0,1,35,4,6,0,58,12,1,0,1,29,7,8,0,2000,6,11,0,United States,-1,0,-82.764915,40.388783,eastern,17
62,2000-06-12,SFN,CIN,False,10,3,SFO03,Oracle Park,San Francisco,CA,37,7,2,0,0,21,4,3,0,41,4,3,0,4,17,5,8,0,2000,6,12,0,United States,1,1,-119.681564,36.116203,pacific,20
63,2000-06-13,SFN,CIN,False,3,2,SFO03,Oracle Park,San Francisco,CA,36,5,3,0,0,19,6,2,1,40,5,2,0,0,16,8,9,0,2000,6,13,0,United States,1,1,-119.681564,36.116203,pacific,20
64,2000-06-14,SFN,CIN,True,6,2,SFO03,Oracle Park,San Francisco,CA,36,6,1,0,1,22,4,2,0,39,7,4,1,0,16,8,3,0,2000,6,14,0,United States,1,1,-119.681564,36.116203,pacific,20
65,2000-06-16,SDN,CIN,False,8,5,SAN01,Qualcomm Stadium,San Diego,CA,41,5,2,0,3,21,6,4,0,35,8,1,0,2,17,5,2,0,2000,6,16,0,United States,1,1,-119.681564,36.116203,pacific,20
66,2000-06-17,SDN,CIN,True,3,1,SAN01,Qualcomm Stadium,San Diego,CA,36,4,0,0,1,17,9,5,0,30,5,0,0,1,16,5,3,0,2000,6,17,0,United States,1,1,-119.681564,36.116203,pacific,20
67,2000-06-18,SDN,CIN,True,8,7,SAN01,Qualcomm Stadium,San Diego,CA,41,5,1,0,5,21,6,3,0,40,5,2,0,1,16,8,8,0,2000,6,18,0,United States,1,1,-119.681564,36.116203,pacific,20
68,2000-06-20,CIN,COL,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,34,2,2,1,2,21,3,3,0,36,6,4,0,1,20,3,2,0,2000,6,20,0,United States,1,1,-82.764915,40.388783,eastern,23
69,2000-06-21,CIN,COL,False,4,6,CIN08,Cinergy Field,Cincinnati,OH,40,7,3,1,0,18,7,4,0,39,5,3,0,0,24,5,1,1,2000,6,21,0,United States,-1,0,-82.764915,40.388783,eastern,23
70,2000-06-22,CIN,COL,False,5,3,CIN08,Cinergy Field,Cincinnati,OH,36,2,4,0,0,21,6,3,0,36,5,4,0,1,17,6,3,0,2000,6,22,0,United States,1,1,-82.764915,40.388783,eastern,23
71,2000-06-23,CIN,SDN,False,7,10,CIN08,Cinergy Field,Cincinnati,OH,46,4,3,0,5,22,6,6,0,44,11,2,0,1,20,6,4,0,2000,6,23,0,United States,-1,0,-82.764915,40.388783,eastern,23
72,2000-06-24,CIN,SDN,False,11,5,CIN08,Cinergy Field,Cincinnati,OH,45,10,2,0,2,24,3,4,0,43,12,0,1,2,18,7,3,0,2000,6,24,0,United States,1,1,-82.764915,40.388783,eastern,23
73,2000-06-25,CIN,SDN,True,4,5,CIN08,Cinergy Field,Cincinnati,OH,38,5,2,0,0,22,4,5,0,41,10,2,0,0,18,9,1,1,2000,6,25,0,United States,-1,0,-82.764915,40.388783,eastern,23
74,2000-06-26,CIN,SLN,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,34,6,0,0,1,17,7,3,0,35,7,1,0,2,22,2,1,0,2000,6,26,0,United States,1,1,-82.764915,40.388783,eastern,23
75,2000-06-27,CIN,SLN,False,3,4,CIN08,Cinergy Field,Cincinnati,OH,40,6,1,0,2,17,9,5,0,34,6,2,1,2,18,5,0,0,2000,6,27,0,United States,-1,0,-82.764915,40.388783,eastern,23
76,2000-06-28,CIN,SLN,False,7,3,CIN08,Cinergy Field,Cincinnati,OH,39,3,3,0,1,16,11,5,0,36,6,1,0,1,18,5,4,1,2000,6,28,0,United States,1,1,-82.764915,40.388783,eastern,23
77,2000-06-29,CIN,SLN,True,3,12,CIN08,Cinergy Field,Cincinnati,OH,47,10,2,0,3,21,7,4,0,35,1,0,2,1,22,5,4,0,2000,6,29,0,United States,-1,0,-82.764915,40.388783,eastern,23
78,2000-06-30,ARI,CIN,False,4,5,PHO01,Chase Field,Phoenix,AZ,39,9,2,0,0,23,2,3,0,37,6,0,0,1,16,10,4,0,2000,6,30,0,United States,-1,0,-111.431221,33.729759,mountain,25
79,2000-07-01,ARI,CIN,True,9,6,PHO01,Chase Field,Phoenix,AZ,36,2,1,1,2,25,1,2,2,41,7,3,1,1,22,2,4,1,2000,7,1,0,United States,1,1,-111.431221,33.729759,mountain,25
80,2000-07-02,ARI,CIN,True,2,14,PHO01,Chase Field,Phoenix,AZ,51,15,4,0,1,15,10,5,1,37,8,0,0,1,18,7,2,1,2000,7,2,0,United States,-1,0,-111.431221,33.729759,mountain,25
81,2000-07-03,ARI,CIN,True,2,3,PHO01,Chase Field,Phoenix,AZ,36,6,1,0,1,22,6,0,0,38,8,0,1,0,19,7,3,0,2000,7,3,0,United States,-1,0,-111.431221,33.729759,mountain,25
82,2000-07-04,SLN,CIN,True,14,3,STL09,Busch Stadium II,St. Louis,MO,39,7,1,0,1,16,12,2,0,48,5,4,1,3,15,10,10,0,2000,7,4,0,United States,1,1,-92.288368,38.456085,central,26
83,2000-07-05,SLN,CIN,False,4,3,STL09,Busch Stadium II,St. Louis,MO,31,3,1,0,2,20,5,0,0,33,2,1,0,2,24,1,3,0,2000,7,5,0,United States,1,1,-92.288368,38.456085,central,26
84,2000-07-06,SLN,CIN,False,6,12,STL09,Busch Stadium II,St. Louis,MO,44,7,5,0,1,18,9,3,1,43,8,2,0,3,18,10,2,0,2000,7,6,0,United States,-1,0,-92.288368,38.456085,central,26
85,2000-07-07,CIN,CLE,False,2,1,CIN08,Cinergy Field,Cincinnati,OH,40,5,3,0,0,20,7,5,0,35,4,2,0,1,18,5,5,0,2000,7,7,0,United States,1,1,-82.764915,40.388783,eastern,27
86,2000-07-08,CIN,CLE,True,14,5,CIN08,Cinergy Field,Cincinnati,OH,36,3,3,0,3,23,4,0,0,49,10,3,0,4,24,1,7,0,2000,7,8,0,United States,1,1,-82.764915,40.388783,eastern,27
87,2000-07-09,CIN,CLE,True,3,5,CIN08,Cinergy Field,Cincinnati,OH,38,2,2,1,1,20,7,3,2,38,5,1,0,1,16,11,3,1,2000,7,9,0,United States,-1,0,-82.764915,40.388783,eastern,27
88,2000-07-13,COL,CIN,False,6,15,DEN02,Coors Field,Denver,CO,45,6,0,2,5,18,9,3,2,38,7,2,0,0,23,2,3,1,2000,7,13,0,United States,-1,0,-105.311104,39.059811,mountain,29
89,2000-07-14,COL,CIN,False,2,9,DEN02,Coors Field,Denver,CO,46,8,3,2,1,22,4,6,0,37,4,0,0,1,26,2,4,0,2000,7,14,0,United States,-1,0,-105.311104,39.059811,mountain,29
90,2000-07-15,COL,CIN,True,4,7,DEN02,Coors Field,Denver,CO,41,6,4,0,2,20,5,3,1,39,5,1,1,1,22,4,4,1,2000,7,15,0,United States,-1,0,-105.311104,39.059811,mountain,29
91,2000-07-16,DET,CIN,True,6,2,DET05,Comerica Park,Detroit,MI,41,7,3,0,0,23,4,3,1,36,4,5,0,1,16,7,3,0,2000,7,16,0,United States,1,1,-84.536095,43.326618,eastern,31
92,2000-07-17,DET,CIN,False,3,1,DET05,Comerica Park,Detroit,MI,38,8,2,0,0,21,5,2,0,33,5,1,2,0,21,1,3,0,2000,7,17,0,United States,1,1,-84.536095,43.326618,eastern,31
93,2000-07-18,DET,CIN,False,4,5,DET05,Comerica Park,Detroit,MI,39,12,2,0,1,19,4,1,0,40,7,3,0,0,20,6,3,1,2000,7,18,0,United States,-1,0,-84.536095,43.326618,eastern,31
94,2000-07-19,HOU,CIN,False,0,4,HOU03,Minute Maid Park,Houston,TX,41,4,1,1,1,21,6,5,2,32,3,1,0,0,22,4,2,0,2000,7,19,0,United States,-1,0,-97.563461,31.054487,central,32
95,2000-07-20,HOU,CIN,False,6,2,HOU03,Minute Maid Park,Houston,TX,36,3,5,0,0,18,8,2,0,39,5,2,0,1,15,8,7,1,2000,7,20,0,United States,1,1,-97.563461,31.054487,central,32
96,2000-07-21,CIN,ARI,False,4,5,CIN08,Cinergy Field,Cincinnati,OH,45,9,2,2,1,22,5,4,0,39,9,2,0,0,19,6,3,0,2000,7,21,0,United States,-1,0,-82.764915,40.388783,eastern,33
97,2000-07-22,CIN,ARI,True,7,3,CIN08,Cinergy Field,Cincinnati,OH,43,6,1,0,1,22,5,6,2,42,10,3,1,0,14,8,5,1,2000,7,22,0,United States,1,1,-82.764915,40.388783,eastern,33
98,2000-07-23,CIN,ARI,True,5,3,CIN08,Cinergy Field,Cincinnati,OH,38,6,2,0,1,19,6,4,0,35,6,2,0,2,18,5,2,0,2000,7,23,0,United States,1,1,-82.764915,40.388783,eastern,33
99,2000-07-24,CIN,HOU,False,5,7,CIN08,Cinergy Field,Cincinnati,OH,47,9,4,0,2,22,6,4,0,40,5,1,1,0,22,7,3,1,2000,7,24,0,United States,-1,0,-82.764915,40.388783,eastern,33
100,2000-07-25,CIN,HOU,False,4,7,CIN08,Cinergy Field,Cincinnati,OH,44,8,3,0,1,17,11,4,0,35,3,0,0,3,19,7,3,0,2000,7,25,0,United States,-1,0,-82.764915,40.388783,eastern,33
101,2000-07-26,CIN,HOU,True,2,3,CIN08,Cinergy Field,Cincinnati,OH,37,8,0,0,3,19,6,1,0,34,4,1,0,1,21,5,2,0,2000,7,26,0,United States,-1,0,-82.764915,40.388783,eastern,33
102,2000-07-28,MON,CIN,False,3,8,MON02,Stade Olympique,Montreal,QUE,44,7,4,0,1,23,4,5,0,34,8,0,0,0,22,3,1,0,2000,7,28,1,Canada,-1,0,-79.347015,43.65107,eastern,33
103,2000-07-29,MON,CIN,False,3,4,MON02,Stade Olympique,Montreal,QUE,46,7,1,1,2,22,11,2,0,44,8,2,0,1,28,3,2,0,2000,7,29,1,Canada,-1,0,-79.347015,43.65107,eastern,33
104,2000-07-30,MON,CIN,True,4,7,MON02,Stade Olympique,Montreal,QUE,41,4,5,1,1,19,8,3,0,42,5,1,0,2,18,9,7,0,2000,7,30,1,Canada,-1,0,-79.347015,43.65107,eastern,33
105,2000-07-31,NYN,CIN,False,0,6,NYC17,Shea Stadium,New York,NY,39,7,3,0,0,18,9,2,0,37,6,2,0,0,20,6,3,0,2000,7,31,0,United States,-1,0,-74.948051,42.165726,eastern,33
106,2000-08-01,NYN,CIN,False,3,2,NYC17,Shea Stadium,New York,NY,37,7,1,1,0,20,7,1,0,35,8,1,0,0,17,5,4,0,2000,8,1,0,United States,1,1,-74.948051,42.165726,eastern,33
107,2000-08-02,NYN,CIN,True,2,1,NYC17,Shea Stadium,New York,NY,34,4,1,0,0,18,9,1,1,31,3,3,0,1,16,7,1,0,2000,8,2,0,United States,1,1,-74.948051,42.165726,eastern,33
108,2000-08-04,CIN,FLO,False,1,2,CIN08,Cinergy Field,Cincinnati,OH,36,8,2,0,0,21,3,2,0,34,5,3,0,0,18,7,1,0,2000,8,4,0,United States,-1,0,-82.764915,40.388783,eastern,33
109,2000-08-05,CIN,FLO,False,5,10,CIN08,Cinergy Field,Cincinnati,OH,55,6,5,0,2,21,10,11,0,53,13,1,1,0,26,6,6,0,2000,8,5,0,United States,-1,0,-82.764915,40.388783,eastern,33
110,2000-08-06,CIN,FLO,True,6,9,CIN08,Cinergy Field,Cincinnati,OH,42,3,3,0,3,20,8,5,0,44,10,2,0,0,17,9,6,0,2000,8,6,0,United States,-1,0,-82.764915,40.388783,eastern,33
111,2000-08-07,CIN,ATL,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,42,7,5,0,0,23,6,1,0,40,8,3,0,0,19,8,2,0,2000,8,7,0,United States,1,1,-82.764915,40.388783,eastern,33
112,2000-08-08,CIN,ATL,False,4,5,CIN08,Cinergy Field,Cincinnati,OH,40,8,3,0,0,21,6,2,0,37,4,4,0,1,20,6,2,0,2000,8,8,0,United States,-1,0,-82.764915,40.388783,eastern,33
113,2000-08-09,CIN,ATL,False,10,6,CIN08,Cinergy Field,Cincinnati,OH,37,7,0,2,0,24,3,1,0,37,7,2,1,2,20,3,2,0,2000,8,9,0,United States,1,1,-82.764915,40.388783,eastern,33
114,2000-08-11,CHN,CIN,True,4,6,CHI11,Wrigley Field,Chicago,IL,40,7,1,0,3,21,7,1,0,37,4,1,0,1,19,7,5,0,2000,8,11,0,United States,-1,0,-88.986137,40.349457,central,34
115,2000-08-12,CHN,CIN,True,0,3,CHI11,Wrigley Field,Chicago,IL,37,2,3,0,2,23,4,3,0,40,4,1,0,0,20,7,8,0,2000,8,12,0,United States,-1,0,-88.986137,40.349457,central,34
116,2000-08-13,CHN,CIN,True,0,3,CHI11,Wrigley Field,Chicago,IL,37,3,2,0,1,18,8,3,2,36,6,1,0,0,20,5,4,0,2000,8,13,0,United States,-1,0,-88.986137,40.349457,central,34
117,2000-08-14,MIL,CIN,False,4,3,MIL05,County Stadium,Milwaukee,WI,37,7,1,0,0,23,4,1,1,35,6,2,0,0,22,3,2,0,2000,8,14,0,United States,1,1,-89.616508,44.268543,central,34
118,2000-08-15,MIL,CIN,False,2,1,MIL05,County Stadium,Milwaukee,WI,37,4,0,1,0,21,6,2,3,40,6,0,0,1,22,6,5,0,2000,8,15,0,United States,1,1,-89.616508,44.268543,central,34
