,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
53,2000-06-05,TEX,LAN,False,2,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,33,2,0,0,0,20,7,4,0,29,3,2,0,0,15,9,0,0,2000,6,5,0,United States,1,1,-97.563461,31.054487,central,20
54,2000-06-06,TEX,LAN,False,1,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,44,12,2,0,0,21,4,4,1,36,4,1,0,1,13,12,5,0,2000,6,6,0,United States,-1,0,-97.563461,31.054487,central,20
55,2000-06-07,TEX,LAN,True,6,11,ARL02,Rangers Ballpark in Arlington,Arlington,TX,48,8,6,1,0,16,10,6,1,42,4,7,1,0,18,7,5,0,2000,6,7,0,United States,-1,0,-97.563461,31.054487,central,20
56,2000-06-08,LAN,HOU,False,5,2,LOS03,Dodger Stadium,Los Angeles,CA,35,4,0,0,2,16,9,3,1,35,7,1,0,1,19,4,3,0,2000,6,8,0,United States,1,1,-119.681564,36.116203,pacific,22
57,2000-06-09,LAN,OAK,False,1,3,LOS03,Dodger Stadium,Los Angeles,CA,37,1,2,0,1,24,4,5,0,37,3,1,0,1,15,12,4,1,2000,6,9,0,United States,-1,0,-119.681564,36.116203,pacific,22
58,2000-06-10,LAN,OAK,False,7,2,LOS03,Dodger Stadium,Los Angeles,CA,35,5,1,0,1,22,4,1,1,41,8,3,0,2,14,9,5,0,2000,6,10,0,United States,1,1,-119.681564,36.116203,pacific,22
59,2000-06-11,LAN,OAK,True,0,6,LOS03,Dodger Stadium,Los Angeles,CA,40,4,3,0,0,14,12,6,1,35,5,2,0,0,21,6,1,0,2000,6,11,0,United States,-1,0,-119.681564,36.116203,pacific,22
60,2000-06-12,LAN,ARI,False,2,4,LOS03,Dodger Stadium,Los Angeles,CA,36,2,2,0,1,21,7,3,0,35,7,0,0,1,18,7,2,0,2000,6,12,0,United States,-1,0,-119.681564,36.116203,pacific,22
61,2000-06-13,LAN,ARI,False,6,1,LOS03,Dodger Stadium,Los Angeles,CA,31,3,1,0,1,21,4,1,0,36,7,1,0,2,16,7,3,0,2000,6,13,0,United States,1,1,-119.681564,36.116203,pacific,22
62,2000-06-14,LAN,ARI,False,1,5,LOS03,Dodger Stadium,Los Angeles,CA,39,7,2,0,2,18,7,2,1,35,5,1,0,0,13,12,3,1,2000,6,14,0,United States,-1,0,-119.681564,36.116203,pacific,22
63,2000-06-15,LAN,ARI,False,4,0,LOS03,Dodger Stadium,Los Angeles,CA,31,1,3,0,0,17,10,0,0,33,4,2,0,2,15,8,2,0,2000,6,15,0,United States,1,1,-119.681564,36.116203,pacific,22
64,2000-06-16,LAN,SLN,False,3,6,LOS03,Dodger Stadium,Los Angeles,CA,41,6,1,0,2,18,7,6,1,36,5,1,0,1,19,6,3,1,2000,6,16,0,United States,-1,0,-119.681564,36.116203,pacific,22
65,2000-06-17,LAN,SLN,True,3,4,LOS03,Dodger Stadium,Los Angeles,CA,44,9,2,0,2,15,12,3,1,36,5,2,0,1,14,12,2,0,2000,6,17,0,United States,-1,0,-119.681564,36.116203,pacific,22
66,2000-06-18,LAN,SLN,False,6,3,LOS03,Dodger Stadium,Los Angeles,CA,35,3,3,0,1,13,13,1,1,35,5,1,0,2,15,8,4,0,2000,6,18,0,United States,1,1,-119.681564,36.116203,pacific,22
67,2000-06-20,HOU,LAN,False,6,9,HOU03,Minute Maid Park,Houston,TX,51,13,3,1,1,19,9,5,0,47,9,2,0,2,21,9,3,1,2000,6,20,0,United States,-1,0,-97.563461,31.054487,central,24
68,2000-06-21,HOU,LAN,False,6,7,HOU03,Minute Maid Park,Houston,TX,43,7,3,0,3,20,7,2,1,39,3,2,0,2,19,7,5,1,2000,6,21,0,United States,-1,0,-97.563461,31.054487,central,24
69,2000-06-22,HOU,LAN,False,6,3,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,1,20,6,3,0,35,3,3,0,1,19,4,4,1,2000,6,22,0,United States,1,1,-97.563461,31.054487,central,24
70,2000-06-23,SLN,LAN,False,9,6,STL09,Busch Stadium II,St. Louis,MO,52,3,3,0,4,22,12,8,0,51,4,2,0,3,19,12,11,0,2000,6,23,0,United States,1,1,-92.288368,38.456085,central,24
71,2000-06-24,SLN,LAN,True,6,1,STL09,Busch Stadium II,St. Louis,MO,35,4,1,1,0,18,6,5,0,35,5,3,0,1,18,5,3,0,2000,6,24,0,United States,1,1,-92.288368,38.456085,central,24
72,2000-06-25,SLN,LAN,True,2,1,STL09,Busch Stadium II,St. Louis,MO,36,5,0,0,1,21,3,6,0,36,6,0,0,0,18,9,2,1,2000,6,25,0,United States,1,1,-92.288368,38.456085,central,24
73,2000-06-26,LAN,SDN,False,5,9,LOS03,Dodger Stadium,Los Angeles,CA,40,7,1,0,1,23,1,6,1,40,3,2,0,2,20,7,6,0,2000,6,26,0,United States,-1,0,-119.681564,36.116203,pacific,26
74,2000-06-27,LAN,SDN,False,5,4,LOS03,Dodger Stadium,Los Angeles,CA,40,4,2,0,1,22,6,5,0,41,5,2,0,3,27,1,3,0,2000,6,27,0,United States,1,1,-119.681564,36.116203,pacific,26
75,2000-06-28,LAN,SDN,False,5,4,LOS03,Dodger Stadium,Los Angeles,CA,40,5,1,0,0,18,9,6,1,37,5,0,0,2,20,5,5,0,2000,6,28,0,United States,1,1,-119.681564,36.116203,pacific,26
76,2000-06-29,LAN,SDN,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,37,3,1,0,3,17,9,3,1,41,4,1,1,0,16,9,10,0,2000,6,29,0,United States,-1,0,-119.681564,36.116203,pacific,26
77,2000-06-30,SFN,LAN,False,2,9,SFO03,Oracle Park,San Francisco,CA,47,6,4,0,3,22,3,9,0,37,5,1,0,0,19,6,5,1,2000,6,30,0,United States,-1,0,-119.681564,36.116203,pacific,26
78,2000-07-01,SFN,LAN,True,4,1,SFO03,Oracle Park,San Francisco,CA,37,7,2,0,0,19,6,3,0,34,5,3,0,2,17,7,0,0,2000,7,1,0,United States,1,1,-119.681564,36.116203,pacific,26
79,2000-07-02,SFN,LAN,True,6,5,SFO03,Oracle Park,San Francisco,CA,45,12,1,0,0,18,9,5,0,37,6,1,0,3,19,5,3,0,2000,7,2,0,United States,1,1,-119.681564,36.116203,pacific,26
80,2000-07-04,SDN,LAN,False,7,2,SAN01,Qualcomm Stadium,San Diego,CA,34,3,0,0,1,19,6,4,1,34,5,3,0,1,13,10,2,0,2000,7,4,0,United States,1,1,-119.681564,36.116203,pacific,26
81,2000-07-05,SDN,LAN,False,5,7,SAN01,Qualcomm Stadium,San Diego,CA,38,7,0,0,4,19,4,4,0,40,8,2,0,1,13,14,2,0,2000,7,5,0,United States,-1,0,-119.681564,36.116203,pacific,26
82,2000-07-06,SDN,LAN,True,3,9,SAN01,Qualcomm Stadium,San Diego,CA,45,9,2,0,3,23,3,5,0,33,2,1,0,2,13,13,2,0,2000,7,6,0,United States,-1,0,-119.681564,36.116203,pacific,26
83,2000-07-07,SEA,LAN,False,2,3,SEA03,Safeco Field,Seattle,WA,43,3,1,0,1,16,14,8,0,51,9,3,0,0,23,9,7,0,2000,7,7,0,United States,-1,0,-121.490494,47.400902,pacific,26
84,2000-07-08,SEA,LAN,False,11,0,SEA03,Safeco Field,Seattle,WA,34,5,0,0,0,22,3,4,0,44,6,3,0,1,21,3,9,1,2000,7,8,0,United States,1,1,-121.490494,47.400902,pacific,26
85,2000-07-09,SEA,LAN,True,2,0,SEA03,Safeco Field,Seattle,WA,34,7,0,0,0,15,9,2,1,32,2,1,0,1,17,8,3,0,2000,7,9,0,United States,1,1,-121.490494,47.400902,pacific,26
86,2000-07-13,LAN,ANA,False,4,3,LOS03,Dodger Stadium,Los Angeles,CA,36,7,1,0,1,21,6,0,0,45,4,2,1,1,18,11,8,0,2000,7,13,0,United States,1,1,-119.681564,36.116203,pacific,26
87,2000-07-14,LAN,ANA,False,3,5,LOS03,Dodger Stadium,Los Angeles,CA,38,6,3,0,2,18,7,2,0,31,0,0,1,2,23,3,2,0,2000,7,14,0,United States,-1,0,-119.681564,36.116203,pacific,26
88,2000-07-15,LAN,ANA,True,2,6,LOS03,Dodger Stadium,Los Angeles,CA,46,6,3,0,1,21,6,9,0,36,3,2,0,1,25,2,3,0,2000,7,15,0,United States,-1,0,-119.681564,36.116203,pacific,26
89,2000-07-16,LAN,PIT,False,7,3,LOS03,Dodger Stadium,Los Angeles,CA,38,5,0,0,2,21,6,4,0,39,7,1,0,0,19,4,8,0,2000,7,16,0,United States,1,1,-119.681564,36.116203,pacific,26
90,2000-07-17,LAN,PIT,False,9,6,LOS03,Dodger Stadium,Los Angeles,CA,38,5,2,1,2,16,9,2,1,44,9,1,1,1,17,7,7,1,2000,7,17,0,United States,1,1,-119.681564,36.116203,pacific,26
91,2000-07-18,LAN,PIT,True,6,8,LOS03,Dodger Stadium,Los Angeles,CA,40,3,3,0,2,16,11,4,1,44,11,1,0,0,18,9,5,0,2000,7,18,0,United States,-1,0,-119.681564,36.116203,pacific,26
92,2000-07-19,LAN,COL,False,9,1,LOS03,Dodger Stadium,Los Angeles,CA,32,1,0,0,0,18,10,3,0,38,3,5,0,1,17,7,5,0,2000,7,19,0,United States,1,1,-119.681564,36.116203,pacific,26
93,2000-07-20,LAN,COL,False,6,3,LOS03,Dodger Stadium,Los Angeles,CA,38,3,1,0,1,20,6,6,1,35,6,2,0,2,19,2,4,0,2000,7,20,0,United States,1,1,-119.681564,36.116203,pacific,26
94,2000-07-21,LAN,SFN,False,6,5,LOS03,Dodger Stadium,Los Angeles,CA,37,9,1,0,1,20,5,1,0,34,3,2,1,1,18,5,4,0,2000,7,21,0,United States,1,1,-119.681564,36.116203,pacific,26
95,2000-07-22,LAN,SFN,True,2,5,LOS03,Dodger Stadium,Los Angeles,CA,32,2,1,0,3,16,9,1,0,32,4,0,0,1,18,7,2,0,2000,7,22,0,United States,-1,0,-119.681564,36.116203,pacific,26
96,2000-07-23,LAN,SFN,False,5,0,LOS03,Dodger Stadium,Los Angeles,CA,35,1,1,0,0,20,9,4,0,35,6,1,0,3,15,7,3,0,2000,7,23,0,United States,1,1,-119.681564,36.116203,pacific,26
97,2000-07-24,COL,LAN,False,1,4,DEN02,Coors Field,Denver,CO,43,6,3,1,1,14,10,7,1,33,3,0,1,1,21,5,1,1,2000,7,24,0,United States,-1,0,-105.311104,39.059811,mountain,27
98,2000-07-25,COL,LAN,False,4,6,DEN02,Coors Field,Denver,CO,38,4,2,0,2,23,3,4,0,39,10,1,0,0,23,3,2,0,2000,7,25,0,United States,-1,0,-105.311104,39.059811,mountain,27
99,2000-07-26,COL,LAN,False,11,4,DEN02,Coors Field,Denver,CO,40,3,3,0,0,21,6,7,0,41,11,2,0,1,19,5,3,0,2000,7,26,0,United States,1,1,-105.311104,39.059811,mountain,27
100,2000-07-27,COL,LAN,True,11,16,DEN02,Coors Field,Denver,CO,52,13,4,0,3,21,6,5,0,45,11,2,0,2,21,5,4,0,2000,7,27,0,United States,-1,0,-105.311104,39.059811,mountain,27
101,2000-07-28,PHI,LAN,False,0,2,PHI12,Veterans Stadium,Philadelphia,PA,36,5,2,0,0,17,9,3,0,32,1,1,0,0,19,7,3,1,2000,7,28,0,United States,-1,0,-77.209755,40.590752,eastern,29
102,2000-07-29,PHI,LAN,False,3,0,PHI12,Veterans Stadium,Philadelphia,PA,38,6,0,0,0,19,8,5,0,34,3,4,0,0,17,6,4,0,2000,7,29,0,United States,1,1,-77.209755,40.590752,eastern,29
103,2000-07-30,PHI,LAN,True,3,2,PHI12,Veterans Stadium,Philadelphia,PA,37,2,2,0,0,23,4,6,0,37,8,1,0,0,19,3,6,0,2000,7,30,0,United States,1,1,-77.209755,40.590752,eastern,29
104,2000-08-01,PIT,LAN,False,6,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,35,4,2,0,0,22,5,2,0,38,8,3,0,1,21,3,1,1,2000,8,1,0,United States,1,1,-77.209755,40.590752,eastern,29
105,2000-08-01,PIT,LAN,False,3,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,4,1,1,1,19,8,6,1,41,4,2,0,2,15,12,6,0,2000,8,1,0,United States,-1,0,-77.209755,40.590752,eastern,29
106,2000-08-02,PIT,LAN,True,5,11,PIT07,Three Rivers Stadium,Pittsburgh,PA,47,7,3,0,1,22,6,8,0,38,6,2,0,2,21,4,3,0,2000,8,2,0,United States,-1,0,-77.209755,40.590752,eastern,29
107,2000-08-04,LAN,MIL,False,2,1,LOS03,Dodger Stadium,Los Angeles,CA,32,5,1,0,0,11,14,1,0,35,5,1,0,1,18,5,5,0,2000,8,4,0,United States,1,1,-119.681564,36.116203,pacific,32
108,2000-08-05,LAN,MIL,False,2,4,LOS03,Dodger Stadium,Los Angeles,CA,45,5,2,0,3,20,10,5,0,37,4,1,0,2,16,11,3,0,2000,8,5,0,United States,-1,0,-119.681564,36.116203,pacific,32
109,2000-08-06,LAN,MIL,False,6,9,LOS03,Dodger Stadium,Los Angeles,CA,45,7,7,0,1,18,8,4,0,40,11,1,0,0,18,9,1,0,2000,8,6,0,United States,-1,0,-119.681564,36.116203,pacific,32
110,2000-08-07,LAN,CHN,False,3,7,LOS03,Dodger Stadium,Los Angeles,CA,42,5,2,1,2,23,3,5,1,35,3,3,0,1,18,8,2,0,2000,8,7,0,United States,-1,0,-119.681564,36.116203,pacific,32
111,2000-08-08,LAN,CHN,False,7,5,LOS03,Dodger Stadium,Los Angeles,CA,40,6,0,1,1,20,8,4,0,44,6,2,0,5,19,5,6,1,2000,8,8,0,United States,1,1,-119.681564,36.116203,pacific,32
112,2000-08-09,LAN,CHN,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,44,7,3,0,0,23,6,4,1,40,4,1,1,2,19,10,2,1,2000,8,9,0,United States,-1,0,-119.681564,36.116203,pacific,32
113,2000-08-11,ATL,LAN,False,7,2,ATL02,Turner Field,Atlanta,GA,32,2,3,0,0,19,7,1,0,39,9,2,0,1,16,6,5,0,2000,8,11,0,United States,1,1,-83.643074,33.040619,eastern,35
114,2000-08-12,ATL,LAN,True,4,1,ATL02,Turner Field,Atlanta,GA,35,4,3,0,0,19,7,2,0,31,4,0,1,1,18,6,1,0,2000,8,12,0,United States,1,1,-83.643074,33.040619,eastern,35
115,2000-08-13,ATL,LAN,True,2,7,ATL02,Turner Field,Atlanta,GA,43,8,0,0,3,22,5,5,0,41,11,2,1,0,19,6,2,0,2000,8,13,0,United States,-1,0,-83.643074,33.040619,eastern,35
116,2000-08-14,FLO,LAN,False,11,2,MIA01,Sun Life Stadium,Miami,FL,42,7,3,0,0,23,4,5,0,39,5,5,0,2,18,6,3,0,2000,8,14,0,United States,1,1,-81.686783,27.766279,eastern,35
117,2000-08-15,FLO,LAN,False,7,3,MIA01,Sun Life Stadium,Miami,FL,37,2,3,0,1,21,8,2,0,40,10,1,1,0,17,6,5,0,2000,8,15,0,United States,1,1,-81.686783,27.766279,eastern,35
