,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
47,2000-05-29,TBA,BAL,True,1,5,STP01,Tropicana Field,St. Petersburg,FL,38,5,2,0,2,22,3,4,0,39,12,1,0,0,21,5,0,0,2000,5,29,0,United States,-1,0,-81.686783,27.766279,eastern,17
48,2000-05-30,TBA,BAL,False,7,8,STP01,Tropicana Field,St. Petersburg,FL,40,3,4,1,4,19,7,2,0,43,11,2,0,1,21,7,1,0,2000,5,30,0,United States,-1,0,-81.686783,27.766279,eastern,17
49,2000-05-31,TBA,BAL,False,4,3,STP01,Tropicana Field,St. Petersburg,FL,37,9,0,0,0,18,8,1,1,34,5,0,0,1,18,6,3,1,2000,5,31,0,United States,1,1,-81.686783,27.766279,eastern,17
50,2000-06-01,TBA,BAL,False,2,1,STP01,Tropicana Field,St. Petersburg,FL,30,4,1,0,1,20,4,0,0,34,7,1,0,0,18,6,2,0,2000,6,1,0,United States,1,1,-81.686783,27.766279,eastern,17
51,2000-06-02,MON,BAL,False,5,3,MON02,Stade Olympique,Montreal,QUE,39,6,2,0,1,21,5,4,0,33,5,2,0,2,14,8,2,0,2000,6,2,1,Canada,1,1,-79.347015,43.65107,eastern,17
52,2000-06-03,MON,BAL,False,7,4,MON02,Stade Olympique,Montreal,QUE,40,5,1,0,3,21,5,5,0,37,5,3,1,3,14,7,4,0,2000,6,3,1,Canada,1,1,-79.347015,43.65107,eastern,17
53,2000-06-04,MON,BAL,True,1,0,MON02,Stade Olympique,Montreal,QUE,34,1,2,0,0,20,7,4,0,33,2,4,0,0,16,8,3,0,2000,6,4,1,Canada,1,1,-79.347015,43.65107,eastern,17
54,2000-06-05,NYN,BAL,False,2,4,NYC17,Shea Stadium,New York,NY,39,7,2,0,1,17,8,4,0,36,6,0,0,0,21,6,3,0,2000,6,5,0,United States,-1,0,-74.948051,42.165726,eastern,17
55,2000-06-07,NYN,BAL,False,11,3,NYC17,Shea Stadium,New York,NY,40,7,4,0,1,20,6,2,0,42,6,2,2,2,15,8,6,1,2000,6,7,0,United States,1,1,-74.948051,42.165726,eastern,17
56,2000-06-08,NYN,BAL,False,8,7,NYC17,Shea Stadium,New York,NY,45,10,1,0,2,20,6,6,0,44,6,2,0,3,20,7,6,0,2000,6,8,0,United States,1,1,-74.948051,42.165726,eastern,17
57,2000-06-09,BAL,PHI,False,5,9,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,6,1,1,2,18,10,8,0,40,5,0,0,4,22,5,4,0,2000,6,9,0,United States,-1,0,-76.802101,39.063946,eastern,17
58,2000-06-10,BAL,PHI,False,11,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,3,1,0,2,22,5,2,0,41,7,3,0,2,20,5,4,0,2000,6,10,0,United States,1,1,-76.802101,39.063946,eastern,17
59,2000-06-11,BAL,PHI,True,7,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,2,2,0,1,19,8,3,0,38,7,2,0,3,21,3,2,0,2000,6,11,0,United States,1,1,-76.802101,39.063946,eastern,17
60,2000-06-13,BAL,TEX,False,3,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,5,1,0,0,19,4,8,0,32,4,0,0,2,16,7,3,0,2000,6,13,0,United States,1,1,-76.802101,39.063946,eastern,17
61,2000-06-14,BAL,TEX,False,11,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,42,3,5,0,2,20,6,6,0,45,9,1,0,2,17,8,8,0,2000,6,14,0,United States,1,1,-76.802101,39.063946,eastern,17
62,2000-06-15,BAL,TEX,False,10,1,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,3,2,0,0,20,7,6,0,42,5,1,0,2,21,3,9,1,2000,6,15,0,United States,1,1,-76.802101,39.063946,eastern,17
63,2000-06-16,BAL,ANA,False,4,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,6,3,0,0,19,7,3,0,35,4,1,0,2,16,6,6,0,2000,6,16,0,United States,1,1,-76.802101,39.063946,eastern,17
64,2000-06-17,BAL,ANA,False,3,8,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,6,0,0,3,22,5,1,1,40,6,3,0,1,18,5,7,0,2000,6,17,0,United States,-1,0,-76.802101,39.063946,eastern,17
65,2000-06-18,BAL,ANA,True,6,8,BAL12,Oriole Park at Camden Yards,Baltimore,MD,41,11,1,0,2,23,2,2,0,39,4,1,0,2,24,4,4,0,2000,6,18,0,United States,-1,0,-76.802101,39.063946,eastern,17
66,2000-06-19,OAK,BAL,False,13,12,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,50,9,5,0,2,21,8,5,0,51,9,4,0,1,21,5,11,0,2000,6,19,0,United States,1,1,-119.681564,36.116203,pacific,20
67,2000-06-20,OAK,BAL,True,8,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,6,0,0,3,22,4,0,0,38,5,0,0,4,15,9,5,0,2000,6,20,0,United States,1,1,-119.681564,36.116203,pacific,20
68,2000-06-21,OAK,BAL,False,10,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,8,0,0,0,24,2,3,1,42,7,4,1,3,17,8,2,0,2000,6,21,0,United States,1,1,-119.681564,36.116203,pacific,20
69,2000-06-22,SEA,BAL,False,11,4,SEA03,Safeco Field,Seattle,WA,39,4,3,0,1,20,7,4,0,42,11,1,0,2,12,12,4,0,2000,6,22,0,United States,1,1,-121.490494,47.400902,pacific,20
70,2000-06-23,SEA,BAL,False,8,3,SEA03,Safeco Field,Seattle,WA,38,8,2,0,0,19,6,3,0,40,6,4,0,1,19,6,4,0,2000,6,23,0,United States,1,1,-121.490494,47.400902,pacific,20
71,2000-06-24,SEA,BAL,True,2,1,SEA03,Safeco Field,Seattle,WA,33,6,1,0,0,22,4,0,0,31,1,3,0,0,14,10,3,0,2000,6,24,0,United States,1,1,-121.490494,47.400902,pacific,20
72,2000-06-25,SEA,BAL,True,4,2,SEA03,Safeco Field,Seattle,WA,33,2,0,0,2,15,11,3,0,35,2,1,0,1,18,6,6,1,2000,6,25,0,United States,1,1,-121.490494,47.400902,pacific,20
73,2000-06-27,BOS,BAL,False,3,6,BOS07,Fenway Park,Boston,MA,44,8,2,0,1,22,7,4,0,43,9,0,0,1,17,13,3,0,2000,6,27,0,United States,-1,0,-71.530106,42.230171,eastern,23
74,2000-06-28,BOS,BAL,False,7,8,BOS07,Fenway Park,Boston,MA,55,11,3,1,1,29,6,3,1,52,9,2,0,0,25,8,8,0,2000,6,28,0,United States,-1,0,-71.530106,42.230171,eastern,23
75,2000-06-29,BOS,BAL,False,12,4,BOS07,Fenway Park,Boston,MA,39,9,1,0,2,25,2,0,0,47,10,3,0,3,19,4,7,1,2000,6,29,0,United States,1,1,-71.530106,42.230171,eastern,23
76,2000-06-30,BAL,TOR,False,8,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,3,2,1,1,24,4,1,0,41,8,2,0,1,18,5,5,2,2000,6,30,0,United States,1,1,-76.802101,39.063946,eastern,23
77,2000-07-01,BAL,TOR,False,12,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,35,4,2,0,2,17,9,1,0,43,6,3,0,4,19,3,8,0,2000,7,1,0,United States,1,1,-76.802101,39.063946,eastern,23
78,2000-07-02,BAL,TOR,True,3,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,6,1,0,1,20,7,2,0,34,3,3,0,1,19,4,3,1,2000,7,2,0,United States,1,1,-76.802101,39.063946,eastern,23
79,2000-07-03,BAL,TOR,True,4,6,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,2,2,0,2,21,6,5,0,38,8,2,0,1,20,6,1,0,2000,7,3,0,United States,-1,0,-76.802101,39.063946,eastern,23
80,2000-07-04,NYA,BAL,True,6,7,NYC16,Yankee Stadium I,New York,NY,39,2,1,0,4,21,7,3,1,39,6,3,0,1,21,4,3,1,2000,7,4,0,United States,-1,0,-74.948051,42.165726,eastern,23
81,2000-07-05,NYA,BAL,False,12,6,NYC16,Yankee Stadium I,New York,NY,41,6,2,1,1,21,5,5,0,41,7,4,0,2,20,2,5,1,2000,7,5,0,United States,1,1,-74.948051,42.165726,eastern,23
82,2000-07-06,NYA,BAL,True,13,9,NYC16,Yankee Stadium I,New York,NY,44,8,2,0,1,20,3,9,1,43,4,2,0,4,18,6,9,0,2000,7,6,0,United States,1,1,-74.948051,42.165726,eastern,23
83,2000-07-07,PHI,BAL,False,1,2,PHI12,Veterans Stadium,Philadelphia,PA,35,5,2,0,0,19,8,1,0,38,5,3,0,0,17,10,3,0,2000,7,7,0,United States,-1,0,-77.209755,40.590752,eastern,23
84,2000-07-08,PHI,BAL,False,13,4,PHI12,Veterans Stadium,Philadelphia,PA,39,7,1,0,1,24,3,3,0,45,9,6,0,0,18,7,5,0,2000,7,8,0,United States,1,1,-77.209755,40.590752,eastern,23
85,2000-07-09,PHI,BAL,True,4,5,PHI12,Veterans Stadium,Philadelphia,PA,41,9,3,0,0,22,5,2,0,38,5,2,1,0,19,7,4,0,2000,7,9,0,United States,-1,0,-77.209755,40.590752,eastern,23
86,2000-07-13,BAL,ATL,False,3,6,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,4,2,0,0,19,8,2,1,36,7,1,0,0,18,7,3,0,2000,7,13,0,United States,-1,0,-76.802101,39.063946,eastern,23
87,2000-07-14,BAL,ATL,False,1,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,7,1,0,2,19,6,2,0,36,7,0,0,0,19,6,4,0,2000,7,14,0,United States,-1,0,-76.802101,39.063946,eastern,23
88,2000-07-15,BAL,ATL,True,3,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,44,9,1,0,1,21,7,4,1,37,4,3,0,1,23,4,2,0,2000,7,15,0,United States,-1,0,-76.802101,39.063946,eastern,23
89,2000-07-16,BAL,FLO,True,9,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,47,6,4,1,0,24,3,7,2,41,12,2,0,2,14,6,5,0,2000,7,16,0,United States,1,1,-76.802101,39.063946,eastern,23
90,2000-07-17,BAL,FLO,False,5,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,34,6,2,0,0,24,2,0,0,31,6,0,0,2,18,3,2,0,2000,7,17,0,United States,1,1,-76.802101,39.063946,eastern,23
91,2000-07-18,BAL,FLO,False,0,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,40,9,2,0,2,22,4,1,0,34,6,2,0,0,21,5,0,0,2000,7,18,0,United States,-1,0,-76.802101,39.063946,eastern,23
92,2000-07-20,BAL,BOS,True,7,11,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,10,4,1,2,15,13,1,0,42,8,2,0,1,20,7,4,0,2000,7,20,0,United States,-1,0,-76.802101,39.063946,eastern,23
93,2000-07-20,BAL,BOS,False,9,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,41,3,0,0,1,19,9,7,2,44,11,1,0,2,18,5,7,0,2000,7,20,0,United States,1,1,-76.802101,39.063946,eastern,23
94,2000-07-21,TOR,BAL,False,5,9,TOR02,Rogers Centre,Toronto,ONT,46,9,4,0,3,20,6,4,0,39,4,1,1,3,24,3,3,0,2000,7,21,1,Canada,-1,0,-79.347015,43.65107,eastern,23
95,2000-07-22,TOR,BAL,True,2,8,TOR02,Rogers Centre,Toronto,ONT,42,8,5,0,0,21,5,1,2,36,6,1,0,2,23,3,1,0,2000,7,22,1,Canada,-1,0,-79.347015,43.65107,eastern,23
96,2000-07-23,TOR,BAL,True,4,1,TOR02,Rogers Centre,Toronto,ONT,36,5,0,0,0,19,8,4,0,32,3,4,0,1,16,7,1,0,2000,7,23,1,Canada,1,1,-79.347015,43.65107,eastern,23
97,2000-07-24,BAL,NYA,False,3,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,3,1,0,1,18,10,3,0,39,5,1,0,0,17,9,6,1,2000,7,24,0,United States,-1,0,-76.802101,39.063946,eastern,23
98,2000-07-25,BAL,NYA,False,1,19,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,14,1,0,5,20,5,7,0,37,6,2,0,1,23,3,2,0,2000,7,25,0,United States,-1,0,-76.802101,39.063946,eastern,23
99,2000-07-26,BAL,NYA,False,1,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,4,3,1,0,20,6,3,0,38,5,3,0,0,16,10,3,1,2000,7,26,0,United States,-1,0,-76.802101,39.063946,eastern,23
100,2000-07-29,BAL,CLE,True,3,14,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,15,3,0,2,19,7,6,0,36,7,1,0,1,19,7,1,0,2000,7,29,0,United States,-1,0,-76.802101,39.063946,eastern,23
101,2000-07-29,BAL,CLE,False,4,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,39,8,2,0,0,22,3,4,0,31,5,2,0,1,15,6,2,0,2000,7,29,0,United States,1,1,-76.802101,39.063946,eastern,23
102,2000-07-30,BAL,CLE,True,10,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,44,6,0,0,3,21,5,8,1,42,10,2,0,0,21,3,5,1,2000,7,30,0,United States,1,1,-76.802101,39.063946,eastern,23
103,2000-07-31,BAL,MIN,False,6,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,6,2,0,1,21,5,3,0,34,6,2,0,1,16,7,2,0,2000,7,31,0,United States,1,1,-76.802101,39.063946,eastern,23
104,2000-08-01,BAL,MIN,False,10,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,32,1,0,0,0,14,15,2,0,41,8,2,0,3,18,5,5,0,2000,8,1,0,United States,1,1,-76.802101,39.063946,eastern,23
105,2000-08-02,BAL,MIN,True,6,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,11,3,0,0,21,5,6,0,43,7,3,2,0,21,4,6,0,2000,8,2,0,United States,-1,0,-76.802101,39.063946,eastern,23
106,2000-08-04,TBA,BAL,False,9,10,STP01,Tropicana Field,St. Petersburg,FL,67,8,5,2,2,28,14,7,1,65,8,1,1,2,34,10,8,1,2000,8,4,0,United States,-1,0,-81.686783,27.766279,eastern,23
107,2000-08-05,TBA,BAL,True,5,4,STP01,Tropicana Field,St. Petersburg,FL,38,3,2,0,1,18,11,3,0,43,5,2,1,1,18,10,6,0,2000,8,5,0,United States,1,1,-81.686783,27.766279,eastern,23
108,2000-08-06,TBA,BAL,True,7,4,STP01,Tropicana Field,St. Petersburg,FL,38,5,2,1,2,17,8,1,2,36,3,5,0,2,20,3,3,0,2000,8,6,0,United States,1,1,-81.686783,27.766279,eastern,23
109,2000-08-07,DET,BAL,False,3,4,DET05,Comerica Park,Detroit,MI,36,3,2,1,1,23,3,3,0,42,7,3,0,1,20,5,6,0,2000,8,7,0,United States,-1,0,-84.536095,43.326618,eastern,23
110,2000-08-08,DET,BAL,False,4,1,DET05,Comerica Park,Detroit,MI,35,7,1,0,0,19,7,1,0,34,4,2,0,1,17,5,4,1,2000,8,8,0,United States,1,1,-84.536095,43.326618,eastern,23
111,2000-08-09,DET,BAL,False,2,5,DET05,Comerica Park,Detroit,MI,36,7,2,2,0,21,3,1,0,35,4,2,0,1,20,7,1,0,2000,8,9,0,United States,-1,0,-84.536095,43.326618,eastern,23
112,2000-08-10,DET,BAL,True,14,3,DET05,Comerica Park,Detroit,MI,34,4,1,0,1,23,4,1,0,46,10,3,0,1,17,8,7,0,2000,8,10,0,United States,1,1,-84.536095,43.326618,eastern,23
113,2000-08-11,KCA,BAL,False,7,6,KAN06,Kauffman Stadium,Kansas City,MO,40,3,3,1,1,23,6,3,0,34,4,4,0,3,18,5,0,0,2000,8,11,0,United States,1,1,-92.288368,38.456085,central,24
114,2000-08-12,KCA,BAL,False,11,12,KAN06,Kauffman Stadium,Kansas City,MO,41,7,2,0,2,20,5,4,1,47,11,1,0,2,22,5,6,0,2000,8,12,0,United States,-1,0,-92.288368,38.456085,central,24
