,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
83,2000-07-05,ANA,SEA,False,4,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,8,0,0,3,20,7,2,0,40,8,2,0,0,20,8,2,0,2000,7,5,0,United States,-1,0,-119.681564,36.116203,pacific,24
84,2000-07-06,ANA,SEA,False,5,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,7,1,0,0,20,6,4,0,35,3,0,0,2,18,5,7,0,2000,7,6,0,United States,1,1,-119.681564,36.116203,pacific,24
85,2000-07-07,ANA,COL,False,12,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,36,3,2,2,0,22,4,2,1,41,5,5,0,3,14,8,5,1,2000,7,7,0,United States,1,1,-119.681564,36.116203,pacific,24
86,2000-07-08,ANA,COL,True,6,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,6,2,0,1,19,7,3,0,35,6,1,0,4,17,4,3,0,2000,7,8,0,United States,1,1,-119.681564,36.116203,pacific,24
87,2000-07-09,ANA,COL,False,10,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,9,1,0,0,24,3,1,0,41,7,5,0,1,20,3,4,1,2000,7,9,0,United States,1,1,-119.681564,36.116203,pacific,24
88,2000-07-13,LAN,ANA,False,4,3,LOS03,Dodger Stadium,Los Angeles,CA,36,7,1,0,1,21,6,0,0,45,4,2,1,1,18,11,8,0,2000,7,13,0,United States,1,1,-119.681564,36.116203,pacific,24
89,2000-07-14,LAN,ANA,False,3,5,LOS03,Dodger Stadium,Los Angeles,CA,38,6,3,0,2,18,7,2,0,31,0,0,1,2,23,3,2,0,2000,7,14,0,United States,-1,0,-119.681564,36.116203,pacific,24
90,2000-07-15,LAN,ANA,True,2,6,LOS03,Dodger Stadium,Los Angeles,CA,46,6,3,0,1,21,6,9,0,36,3,2,0,1,25,2,3,0,2000,7,15,0,United States,-1,0,-119.681564,36.116203,pacific,24
91,2000-07-16,SDN,ANA,True,6,5,SAN01,Qualcomm Stadium,San Diego,CA,45,8,2,2,1,19,10,3,0,46,5,3,0,3,19,9,6,1,2000,7,16,0,United States,1,1,-119.681564,36.116203,pacific,24
92,2000-07-17,SDN,ANA,False,2,3,SAN01,Qualcomm Stadium,San Diego,CA,34,2,3,0,1,16,11,1,0,35,2,1,1,0,21,6,4,0,2000,7,17,0,United States,-1,0,-119.681564,36.116203,pacific,24
93,2000-07-18,SDN,ANA,True,2,3,SAN01,Qualcomm Stadium,San Diego,CA,42,3,1,1,2,22,9,2,2,42,5,1,0,2,18,14,2,0,2000,7,18,0,United States,-1,0,-119.681564,36.116203,pacific,24
94,2000-07-19,ANA,TEX,False,2,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,8,1,0,1,22,2,3,0,38,11,1,0,1,17,6,2,0,2000,7,19,0,United States,-1,0,-119.681564,36.116203,pacific,24
95,2000-07-20,ANA,TEX,False,6,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,6,1,0,0,22,3,2,0,40,6,2,0,1,21,4,5,1,2000,7,20,0,United States,1,1,-119.681564,36.116203,pacific,24
96,2000-07-21,OAK,ANA,False,3,12,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,10,3,0,3,18,8,4,0,38,6,1,0,1,25,2,3,0,2000,7,21,0,United States,-1,0,-119.681564,36.116203,pacific,24
97,2000-07-22,OAK,ANA,True,10,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,3,1,0,1,16,10,6,1,45,14,2,0,2,19,4,4,0,2000,7,22,0,United States,1,1,-119.681564,36.116203,pacific,24
98,2000-07-23,OAK,ANA,True,5,0,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,4,2,0,0,20,6,2,1,38,9,0,0,2,17,6,4,0,2000,7,23,0,United States,1,1,-119.681564,36.116203,pacific,24
99,2000-07-24,TEX,ANA,False,5,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,50,6,2,1,2,27,8,4,0,53,7,1,0,3,31,4,6,1,2000,7,24,0,United States,-1,0,-97.563461,31.054487,central,26
100,2000-07-25,TEX,ANA,False,9,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,40,5,1,2,2,21,6,3,0,36,3,2,1,4,21,3,2,0,2000,7,25,0,United States,1,1,-97.563461,31.054487,central,26
101,2000-07-26,TEX,ANA,False,6,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,5,0,0,2,21,3,6,0,38,8,2,1,1,23,1,2,0,2000,7,26,0,United States,1,1,-97.563461,31.054487,central,26
102,2000-07-27,ANA,CHA,False,5,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,43,14,1,1,2,18,4,3,0,38,8,0,1,0,19,7,3,0,2000,7,27,0,United States,-1,0,-119.681564,36.116203,pacific,28
103,2000-07-28,ANA,CHA,False,10,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,43,9,3,0,1,20,5,5,0,38,6,1,0,3,18,5,4,1,2000,7,28,0,United States,1,1,-119.681564,36.116203,pacific,28
104,2000-07-29,ANA,CHA,True,6,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,42,6,3,0,0,22,5,6,0,37,5,2,0,4,16,7,3,0,2000,7,29,0,United States,1,1,-119.681564,36.116203,pacific,28
105,2000-07-30,ANA,CHA,False,7,11,ANA01,Angel Stadium of Anaheim,Anaheim,CA,55,12,5,0,1,25,8,4,0,45,8,2,1,1,21,8,4,0,2000,7,30,0,United States,-1,0,-119.681564,36.116203,pacific,28
106,2000-07-31,ANA,DET,False,5,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,3,0,2,23,2,2,0,36,5,0,0,2,12,13,3,1,2000,7,31,0,United States,1,1,-119.681564,36.116203,pacific,28
107,2000-08-01,ANA,DET,False,3,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,5,3,0,2,22,4,4,0,37,5,2,0,1,20,6,3,0,2000,8,1,0,United States,-1,0,-119.681564,36.116203,pacific,28
108,2000-08-02,ANA,DET,True,3,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,7,1,0,1,22,3,3,1,37,4,4,1,0,20,6,2,0,2000,8,2,0,United States,-1,0,-119.681564,36.116203,pacific,28
109,2000-08-04,CLE,ANA,False,11,10,CLE08,Progressive Field,Cleveland,OH,44,7,4,2,0,18,8,5,0,41,9,1,0,3,17,7,4,0,2000,8,4,0,United States,1,1,-82.764915,40.388783,eastern,31
110,2000-08-05,CLE,ANA,True,6,3,CLE08,Progressive Field,Cleveland,OH,36,4,1,0,1,17,8,4,1,38,13,3,0,0,18,2,2,0,2000,8,5,0,United States,1,1,-82.764915,40.388783,eastern,31
111,2000-08-06,CLE,ANA,True,5,2,CLE08,Progressive Field,Cleveland,OH,39,6,1,0,0,15,11,5,1,38,2,4,0,4,19,6,3,0,2000,8,6,0,United States,1,1,-82.764915,40.388783,eastern,31
112,2000-08-07,ANA,BOS,False,4,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,4,1,0,0,23,3,3,0,39,6,1,0,3,19,5,4,1,2000,8,7,0,United States,1,1,-119.681564,36.116203,pacific,34
113,2000-08-08,ANA,BOS,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,31,1,1,0,0,21,6,2,0,27,2,0,0,1,15,9,0,0,2000,8,8,0,United States,1,1,-119.681564,36.116203,pacific,34
