,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
86,2000-07-17,NYA,PHI,False,8,10,NYC16,Yankee Stadium I,New York,NY,39,5,1,0,3,20,7,2,1,46,7,3,0,2,21,5,8,0,2000,7,17,0,United States,-1,0,-74.948051,42.165726,eastern,9
87,2000-07-18,NYA,PHI,False,3,1,NYC16,Yankee Stadium I,New York,NY,33,3,1,0,1,22,4,2,0,30,2,0,1,1,18,5,3,0,2000,7,18,0,United States,1,1,-74.948051,42.165726,eastern,9
88,2000-07-19,NYA,DET,False,9,1,NYC16,Yankee Stadium I,New York,NY,33,5,0,0,1,15,11,1,0,39,6,2,1,2,14,9,4,1,2000,7,19,0,United States,1,1,-74.948051,42.165726,eastern,9
89,2000-07-20,NYA,DET,True,3,5,NYC16,Yankee Stadium I,New York,NY,38,6,2,0,0,15,12,3,0,39,5,1,0,2,22,2,7,0,2000,7,20,0,United States,-1,0,-74.948051,42.165726,eastern,9
90,2000-07-21,NYA,TBA,False,11,1,NYC16,Yankee Stadium I,New York,NY,40,9,0,0,1,24,3,3,0,44,13,3,0,1,15,7,4,1,2000,7,21,0,United States,1,1,-74.948051,42.165726,eastern,9
91,2000-07-22,NYA,TBA,True,4,12,NYC16,Yankee Stadium I,New York,NY,47,11,2,0,1,19,8,6,0,39,11,0,0,1,21,5,1,0,2000,7,22,0,United States,-1,0,-74.948051,42.165726,eastern,9
92,2000-07-23,NYA,TBA,True,5,1,NYC16,Yankee Stadium I,New York,NY,32,1,3,0,0,19,8,1,0,32,5,2,0,0,18,5,2,0,2000,7,23,0,United States,1,1,-74.948051,42.165726,eastern,9
93,2000-07-24,BAL,NYA,False,3,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,3,1,0,1,18,10,3,0,39,5,1,0,0,17,9,6,1,2000,7,24,0,United States,-1,0,-76.802101,39.063946,eastern,9
94,2000-07-25,BAL,NYA,False,1,19,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,14,1,0,5,20,5,7,0,37,6,2,0,1,23,3,2,0,2000,7,25,0,United States,-1,0,-76.802101,39.063946,eastern,9
95,2000-07-26,BAL,NYA,False,1,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,4,3,1,0,20,6,3,0,38,5,3,0,0,16,10,3,1,2000,7,26,0,United States,-1,0,-76.802101,39.063946,eastern,9
96,2000-07-27,MIN,NYA,False,9,3,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,5,3,0,1,18,7,2,0,41,8,4,0,0,18,5,6,0,2000,7,27,0,United States,1,1,-93.900192,45.694454,central,10
97,2000-07-28,MIN,NYA,False,5,9,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,47,8,7,0,2,20,7,3,0,38,3,2,0,0,18,9,6,0,2000,7,28,0,United States,-1,0,-93.900192,45.694454,central,10
98,2000-07-29,MIN,NYA,False,6,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,31,2,0,0,0,16,11,2,0,41,5,2,0,1,19,5,9,0,2000,7,29,0,United States,1,1,-93.900192,45.694454,central,10
99,2000-07-30,MIN,NYA,True,4,7,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,11,1,0,0,19,6,5,0,40,6,3,0,0,18,8,5,0,2000,7,30,0,United States,-1,0,-93.900192,45.694454,central,10
100,2000-08-01,NYA,KCA,False,5,4,NYC16,Yankee Stadium I,New York,NY,35,3,3,0,0,17,8,4,0,41,6,2,0,1,16,6,10,0,2000,8,1,0,United States,1,1,-74.948051,42.165726,eastern,11
101,2000-08-02,NYA,KCA,True,1,4,NYC16,Yankee Stadium I,New York,NY,40,8,3,0,0,18,8,3,0,35,2,0,0,0,20,5,7,1,2000,8,2,0,United States,-1,0,-74.948051,42.165726,eastern,11
102,2000-08-03,NYA,KCA,False,3,2,NYC16,Yankee Stadium I,New York,NY,37,5,0,0,0,19,10,2,1,39,4,1,0,1,21,4,8,0,2000,8,3,0,United States,1,1,-74.948051,42.165726,eastern,11
103,2000-08-04,NYA,SEA,False,13,6,NYC16,Yankee Stadium I,New York,NY,44,10,4,0,1,19,6,4,0,43,9,5,0,2,17,6,3,1,2000,8,4,0,United States,1,1,-74.948051,42.165726,eastern,11
104,2000-08-05,NYA,SEA,True,5,6,NYC16,Yankee Stadium I,New York,NY,41,9,1,0,1,19,6,5,0,37,5,3,0,2,22,5,0,0,2000,8,5,0,United States,-1,0,-74.948051,42.165726,eastern,11
105,2000-08-06,NYA,SEA,True,1,11,NYC16,Yankee Stadium I,New York,NY,51,12,3,0,1,22,4,8,1,37,5,2,0,1,22,2,4,1,2000,8,6,0,United States,-1,0,-74.948051,42.165726,eastern,11
106,2000-08-07,NYA,SEA,True,5,8,NYC16,Yankee Stadium I,New York,NY,43,9,1,0,3,21,5,2,2,39,5,2,0,4,23,4,1,0,2000,8,7,0,United States,-1,0,-74.948051,42.165726,eastern,11
107,2000-08-08,NYA,OAK,False,4,3,NYC16,Yankee Stadium I,New York,NY,41,4,1,0,2,20,7,7,0,32,3,1,0,2,18,5,3,0,2000,8,8,0,United States,1,1,-74.948051,42.165726,eastern,11
108,2000-08-09,NYA,OAK,False,12,1,NYC16,Yankee Stadium I,New York,NY,35,6,2,0,1,22,3,1,0,45,5,4,0,3,17,7,8,1,2000,8,9,0,United States,1,1,-74.948051,42.165726,eastern,11
109,2000-08-10,NYA,OAK,True,12,6,NYC16,Yankee Stadium I,New York,NY,42,8,2,0,3,17,10,2,0,44,8,5,0,2,20,3,6,0,2000,8,10,0,United States,1,1,-74.948051,42.165726,eastern,11
110,2000-08-11,ANA,NYA,False,8,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,8,2,0,1,16,10,3,0,35,5,4,0,1,17,6,1,1,2000,8,11,0,United States,1,1,-119.681564,36.116203,pacific,14
111,2000-08-12,ANA,NYA,False,9,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,4,3,0,3,18,7,4,0,39,4,5,0,3,21,1,5,0,2000,8,12,0,United States,1,1,-119.681564,36.116203,pacific,14
112,2000-08-13,ANA,NYA,False,1,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,5,0,0,0,18,6,9,1,33,3,1,0,0,23,3,3,0,2000,8,13,0,United States,-1,0,-119.681564,36.116203,pacific,14
113,2000-08-14,TEX,NYA,False,3,7,ARL02,Rangers Ballpark in Arlington,Arlington,TX,42,3,4,0,2,18,9,5,1,37,7,0,0,0,23,4,2,1,2000,8,14,0,United States,-1,0,-97.563461,31.054487,central,16
114,2000-08-15,TEX,NYA,False,2,10,ARL02,Rangers Ballpark in Arlington,Arlington,TX,47,11,3,0,3,20,5,5,0,38,8,0,0,0,24,4,2,0,2000,8,15,0,United States,-1,0,-97.563461,31.054487,central,16
115,2000-08-16,TEX,NYA,False,5,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,34,2,2,0,0,19,7,4,0,34,6,0,1,1,22,2,1,1,2000,8,16,0,United States,1,1,-97.563461,31.054487,central,16
116,2000-08-17,NYA,ANA,False,6,1,NYC16,Yankee Stadium I,New York,NY,38,6,4,0,1,19,6,1,1,38,2,1,0,3,17,7,8,0,2000,8,17,0,United States,1,1,-74.948051,42.165726,eastern,17
117,2000-08-18,NYA,ANA,False,8,9,NYC16,Yankee Stadium I,New York,NY,50,11,1,0,3,24,7,4,0,50,10,1,0,2,24,8,5,0,2000,8,18,0,United States,-1,0,-74.948051,42.165726,eastern,17
