,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
20,2000-04-26,SLN,MIL,False,7,0,STL09,Busch Stadium II,St. Louis,MO,32,3,1,0,0,18,6,3,1,39,5,1,0,3,12,12,5,1,2000,4,26,0,United States,1,1,-92.288368,38.456085,central,4
21,2000-04-27,SLN,MIL,True,4,8,STL09,Busch Stadium II,St. Louis,MO,40,5,2,0,3,21,4,5,0,35,4,0,0,2,19,5,5,0,2000,4,27,0,United States,-1,0,-92.288368,38.456085,central,4
22,2000-04-28,PHI,SLN,False,4,7,PHI12,Veterans Stadium,Philadelphia,PA,44,6,4,0,0,14,13,7,0,37,6,3,0,0,21,3,3,1,2000,4,28,0,United States,-1,0,-77.209755,40.590752,eastern,5
23,2000-04-29,PHI,SLN,False,6,7,PHI12,Veterans Stadium,Philadelphia,PA,41,6,2,0,1,20,11,1,0,44,5,4,1,0,18,11,5,0,2000,4,29,0,United States,-1,0,-77.209755,40.590752,eastern,5
24,2000-04-30,PHI,SLN,True,3,4,PHI12,Veterans Stadium,Philadelphia,PA,39,5,2,0,2,17,9,4,0,37,3,5,0,0,18,7,3,1,2000,4,30,0,United States,-1,0,-77.209755,40.590752,eastern,5
25,2000-05-02,SLN,PIT,False,7,10,STL09,Busch Stadium II,St. Louis,MO,47,9,4,0,0,22,4,8,0,42,5,0,0,4,16,11,6,0,2000,5,2,0,United States,-1,0,-92.288368,38.456085,central,6
26,2000-05-03,SLN,PIT,False,2,8,STL09,Busch Stadium II,St. Louis,MO,42,6,4,1,2,17,8,4,0,39,4,1,0,0,17,9,8,0,2000,5,3,0,United States,-1,0,-92.288368,38.456085,central,6
27,2000-05-04,SLN,PIT,True,5,0,STL09,Busch Stadium II,St. Louis,MO,36,2,2,0,0,18,7,7,0,34,5,1,0,3,14,9,2,0,2000,5,4,0,United States,1,1,-92.288368,38.456085,central,6
28,2000-05-05,CIN,SLN,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,37,4,1,0,2,19,7,3,1,32,6,1,0,1,19,3,1,1,2000,5,5,0,United States,1,1,-82.764915,40.388783,eastern,7
29,2000-05-06,CIN,SLN,True,1,3,CIN08,Cinergy Field,Cincinnati,OH,35,2,2,0,1,18,8,4,0,38,4,2,0,0,20,6,4,2,2000,5,6,0,United States,-1,0,-82.764915,40.388783,eastern,7
30,2000-05-07,CIN,SLN,True,9,7,CIN08,Cinergy Field,Cincinnati,OH,38,8,0,0,2,18,7,3,0,37,4,2,0,2,19,5,5,0,2000,5,7,0,United States,1,1,-82.764915,40.388783,eastern,7
31,2000-05-08,SFN,SLN,False,6,4,SFO03,Oracle Park,San Francisco,CA,38,5,1,0,3,17,9,2,1,36,4,1,1,2,19,3,6,0,2000,5,8,0,United States,1,1,-119.681564,36.116203,pacific,10
32,2000-05-09,SFN,SLN,False,6,13,SFO03,Oracle Park,San Francisco,CA,50,9,3,0,3,18,10,7,0,44,7,2,0,2,22,3,8,0,2000,5,9,0,United States,-1,0,-119.681564,36.116203,pacific,10
33,2000-05-10,SFN,SLN,True,4,3,SFO03,Oracle Park,San Francisco,CA,36,5,1,0,1,18,7,3,1,33,5,0,0,2,19,5,2,0,2000,5,10,0,United States,1,1,-119.681564,36.116203,pacific,10
34,2000-05-12,SLN,LAN,False,0,13,STL09,Busch Stadium II,St. Louis,MO,46,6,4,1,2,20,7,5,1,29,1,1,0,0,17,6,3,1,2000,5,12,0,United States,-1,0,-92.288368,38.456085,central,12
35,2000-05-13,SLN,LAN,False,1,3,STL09,Busch Stadium II,St. Louis,MO,39,6,1,0,0,15,10,6,1,33,2,0,0,1,14,13,3,0,2000,5,13,0,United States,-1,0,-92.288368,38.456085,central,12
36,2000-05-14,SLN,LAN,True,12,10,STL09,Busch Stadium II,St. Louis,MO,44,4,3,0,4,23,4,6,0,43,9,4,0,4,13,6,6,1,2000,5,14,0,United States,1,1,-92.288368,38.456085,central,12
37,2000-05-16,PHI,SLN,False,2,8,PHI12,Veterans Stadium,Philadelphia,PA,42,5,2,0,2,17,9,5,2,36,9,1,0,0,17,9,0,0,2000,5,16,0,United States,-1,0,-77.209755,40.590752,eastern,13
38,2000-05-17,PHI,SLN,False,5,4,PHI12,Veterans Stadium,Philadelphia,PA,37,5,3,0,1,16,9,2,1,36,7,1,0,3,18,5,2,0,2000,5,17,0,United States,1,1,-77.209755,40.590752,eastern,13
39,2000-05-18,PHI,SLN,False,2,7,PHI12,Veterans Stadium,Philadelphia,PA,44,5,5,0,3,20,5,5,1,40,7,3,0,0,20,7,1,2,2000,5,18,0,United States,-1,0,-77.209755,40.590752,eastern,13
40,2000-05-19,PIT,SLN,False,13,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,3,0,0,0,16,11,1,2,44,10,2,1,2,18,6,4,1,2000,5,19,0,United States,1,1,-77.209755,40.590752,eastern,13
41,2000-05-20,PIT,SLN,False,4,19,PIT07,Three Rivers Stadium,Pittsburgh,PA,55,13,2,1,3,21,7,6,2,37,7,1,0,1,20,4,4,0,2000,5,20,0,United States,-1,0,-77.209755,40.590752,eastern,13
42,2000-05-21,PIT,SLN,True,5,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,7,0,2,1,15,12,6,0,37,4,1,0,4,20,6,2,0,2000,5,21,0,United States,-1,0,-77.209755,40.590752,eastern,13
43,2000-05-23,SLN,FLO,False,10,3,STL09,Busch Stadium II,St. Louis,MO,35,1,2,0,2,16,11,3,0,42,7,3,0,3,17,7,5,0,2000,5,23,0,United States,1,1,-92.288368,38.456085,central,14
44,2000-05-24,SLN,FLO,False,5,1,STL09,Busch Stadium II,St. Louis,MO,34,2,3,0,0,21,5,3,0,35,6,3,0,2,17,4,3,0,2000,5,24,0,United States,1,1,-92.288368,38.456085,central,14
45,2000-05-25,SLN,FLO,True,7,6,STL09,Busch Stadium II,St. Louis,MO,38,6,1,0,4,14,13,0,0,38,6,1,0,2,15,8,5,1,2000,5,25,0,United States,1,1,-92.288368,38.456085,central,14
46,2000-05-26,SLN,NYN,False,2,5,STL09,Busch Stadium II,St. Louis,MO,44,6,3,0,0,21,5,9,0,39,5,3,0,1,20,7,2,1,2000,5,26,0,United States,-1,0,-92.288368,38.456085,central,14
47,2000-05-27,SLN,NYN,False,8,12,STL09,Busch Stadium II,St. Louis,MO,51,8,3,0,4,23,6,7,0,43,9,1,0,1,13,10,9,0,2000,5,27,0,United States,-1,0,-92.288368,38.456085,central,14
48,2000-05-28,SLN,NYN,True,2,6,STL09,Busch Stadium II,St. Louis,MO,39,5,3,0,3,19,7,2,0,33,3,3,0,0,19,7,1,0,2000,5,28,0,United States,-1,0,-92.288368,38.456085,central,14
49,2000-05-29,ARI,SLN,True,0,3,PHO01,Chase Field,Phoenix,AZ,37,5,0,0,0,20,6,6,0,33,5,1,0,0,19,8,0,0,2000,5,29,0,United States,-1,0,-111.431221,33.729759,mountain,15
50,2000-05-30,ARI,SLN,False,1,6,PHO01,Chase Field,Phoenix,AZ,39,7,1,1,1,20,6,3,0,35,5,0,0,0,21,6,3,0,2000,5,30,0,United States,-1,0,-111.431221,33.729759,mountain,15
51,2000-05-31,ARI,SLN,False,6,2,PHO01,Chase Field,Phoenix,AZ,36,7,2,0,1,10,13,3,0,35,6,2,0,0,19,5,3,0,2000,5,31,0,United States,1,1,-111.431221,33.729759,mountain,15
52,2000-06-01,ARI,SLN,False,4,0,PHO01,Chase Field,Phoenix,AZ,34,4,0,0,0,20,7,2,1,34,3,1,0,3,17,6,4,0,2000,6,1,0,United States,1,1,-111.431221,33.729759,mountain,15
53,2000-06-02,SLN,CLE,False,5,1,STL09,Busch Stadium II,St. Louis,MO,35,2,0,0,1,17,9,5,1,35,7,0,1,0,15,7,4,1,2000,6,2,0,United States,1,1,-92.288368,38.456085,central,16
54,2000-06-03,SLN,CLE,False,2,4,STL09,Busch Stadium II,St. Louis,MO,40,4,2,0,2,14,13,5,0,35,4,0,0,0,16,12,3,0,2000,6,3,0,United States,-1,0,-92.288368,38.456085,central,16
55,2000-06-04,SLN,CLE,True,2,3,STL09,Busch Stadium II,St. Louis,MO,35,4,1,0,2,10,16,2,0,40,5,0,0,1,18,10,5,1,2000,6,4,0,United States,-1,0,-92.288368,38.456085,central,16
56,2000-06-05,SLN,KCA,False,4,7,STL09,Busch Stadium II,St. Louis,MO,43,7,2,0,1,25,3,5,0,36,4,2,0,0,18,9,3,0,2000,6,5,0,United States,-1,0,-92.288368,38.456085,central,16
57,2000-06-06,SLN,KCA,False,5,4,STL09,Busch Stadium II,St. Louis,MO,39,5,5,0,0,19,8,2,0,37,3,2,0,2,18,5,7,0,2000,6,6,0,United States,1,1,-92.288368,38.456085,central,16
58,2000-06-07,SLN,KCA,False,4,2,STL09,Busch Stadium II,St. Louis,MO,34,6,1,0,0,16,10,1,0,37,9,1,0,0,19,6,2,0,2000,6,7,0,United States,1,1,-92.288368,38.456085,central,16
59,2000-06-09,DET,SLN,False,4,2,DET05,Comerica Park,Detroit,MI,32,3,0,0,1,21,6,0,1,33,4,1,1,1,18,5,1,2,2000,6,9,0,United States,1,1,-84.536095,43.326618,eastern,17
60,2000-06-10,DET,SLN,False,10,1,DET05,Comerica Park,Detroit,MI,35,6,0,0,1,20,7,1,0,40,7,3,0,3,17,5,5,0,2000,6,10,0,United States,1,1,-84.536095,43.326618,eastern,17
61,2000-06-11,DET,SLN,True,3,7,DET05,Comerica Park,Detroit,MI,40,5,4,0,2,16,11,2,0,34,4,2,0,0,23,3,2,0,2000,6,11,0,United States,-1,0,-84.536095,43.326618,eastern,17
62,2000-06-12,SDN,SLN,False,3,7,SAN01,Qualcomm Stadium,San Diego,CA,45,7,1,0,2,22,6,6,1,38,5,2,0,1,14,13,3,0,2000,6,12,0,United States,-1,0,-119.681564,36.116203,pacific,20
63,2000-06-13,SDN,SLN,True,3,8,SAN01,Qualcomm Stadium,San Diego,CA,44,13,1,0,2,17,6,5,0,40,10,1,0,0,22,4,3,0,2000,6,13,0,United States,-1,0,-119.681564,36.116203,pacific,20
64,2000-06-14,SDN,SLN,False,1,3,SAN01,Qualcomm Stadium,San Diego,CA,36,7,0,0,0,21,4,2,2,35,2,3,0,1,22,5,2,0,2000,6,14,0,United States,-1,0,-119.681564,36.116203,pacific,20
65,2000-06-16,LAN,SLN,False,3,6,LOS03,Dodger Stadium,Los Angeles,CA,41,6,1,0,2,18,7,6,1,36,5,1,0,1,19,6,3,1,2000,6,16,0,United States,-1,0,-119.681564,36.116203,pacific,20
66,2000-06-17,LAN,SLN,True,3,4,LOS03,Dodger Stadium,Los Angeles,CA,44,9,2,0,2,15,12,3,1,36,5,2,0,1,14,12,2,0,2000,6,17,0,United States,-1,0,-119.681564,36.116203,pacific,20
67,2000-06-18,LAN,SLN,False,6,3,LOS03,Dodger Stadium,Los Angeles,CA,35,3,3,0,1,13,13,1,1,35,5,1,0,2,15,8,4,0,2000,6,18,0,United States,1,1,-119.681564,36.116203,pacific,20
68,2000-06-20,SLN,SFN,False,7,2,STL09,Busch Stadium II,St. Louis,MO,29,2,1,0,1,9,11,5,0,36,6,0,0,2,13,10,5,0,2000,6,20,0,United States,1,1,-92.288368,38.456085,central,22
69,2000-06-21,SLN,SFN,False,1,4,STL09,Busch Stadium II,St. Louis,MO,38,4,2,0,1,19,8,2,2,34,4,1,0,0,20,6,3,0,2000,6,21,0,United States,-1,0,-92.288368,38.456085,central,22
70,2000-06-22,SLN,SFN,False,11,10,STL09,Busch Stadium II,St. Louis,MO,51,9,3,1,2,16,10,10,0,42,6,2,1,3,14,10,5,1,2000,6,22,0,United States,1,1,-92.288368,38.456085,central,22
71,2000-06-23,SLN,LAN,False,9,6,STL09,Busch Stadium II,St. Louis,MO,52,3,3,0,4,22,12,8,0,51,4,2,0,3,19,12,11,0,2000,6,23,0,United States,1,1,-92.288368,38.456085,central,22
72,2000-06-24,SLN,LAN,True,6,1,STL09,Busch Stadium II,St. Louis,MO,35,4,1,1,0,18,6,5,0,35,5,3,0,1,18,5,3,0,2000,6,24,0,United States,1,1,-92.288368,38.456085,central,22
73,2000-06-25,SLN,LAN,True,2,1,STL09,Busch Stadium II,St. Louis,MO,36,5,0,0,1,21,3,6,0,36,6,0,0,0,18,9,2,1,2000,6,25,0,United States,1,1,-92.288368,38.456085,central,22
74,2000-06-26,CIN,SLN,False,3,2,CIN08,Cinergy Field,Cincinnati,OH,34,6,0,0,1,17,7,3,0,35,7,1,0,2,22,2,1,0,2000,6,26,0,United States,1,1,-82.764915,40.388783,eastern,23
75,2000-06-27,CIN,SLN,False,3,4,CIN08,Cinergy Field,Cincinnati,OH,40,6,1,0,2,17,9,5,0,34,6,2,1,2,18,5,0,0,2000,6,27,0,United States,-1,0,-82.764915,40.388783,eastern,23
76,2000-06-28,CIN,SLN,False,7,3,CIN08,Cinergy Field,Cincinnati,OH,39,3,3,0,1,16,11,5,0,36,6,1,0,1,18,5,4,1,2000,6,28,0,United States,1,1,-82.764915,40.388783,eastern,23
77,2000-06-29,CIN,SLN,True,3,12,CIN08,Cinergy Field,Cincinnati,OH,47,10,2,0,3,21,7,4,0,35,1,0,2,1,22,5,4,0,2000,6,29,0,United States,-1,0,-82.764915,40.388783,eastern,23
78,2000-06-30,SLN,HOU,False,5,4,STL09,Busch Stadium II,St. Louis,MO,39,6,0,0,0,19,9,5,0,38,10,2,0,1,15,7,3,0,2000,6,30,0,United States,1,1,-92.288368,38.456085,central,24
79,2000-07-01,SLN,HOU,True,10,9,STL09,Busch Stadium II,St. Louis,MO,44,8,2,1,4,21,6,2,0,44,6,2,0,3,15,9,9,0,2000,7,1,0,United States,1,1,-92.288368,38.456085,central,24
80,2000-07-02,SLN,HOU,True,3,6,STL09,Busch Stadium II,St. Louis,MO,38,6,0,0,4,14,13,1,0,37,4,2,1,1,18,9,2,0,2000,7,2,0,United States,-1,0,-92.288368,38.456085,central,24
81,2000-07-04,SLN,CIN,True,14,3,STL09,Busch Stadium II,St. Louis,MO,39,7,1,0,1,16,12,2,0,48,5,4,1,3,15,10,10,0,2000,7,4,0,United States,1,1,-92.288368,38.456085,central,24
82,2000-07-05,SLN,CIN,False,4,3,STL09,Busch Stadium II,St. Louis,MO,31,3,1,0,2,20,5,0,0,33,2,1,0,2,24,1,3,0,2000,7,5,0,United States,1,1,-92.288368,38.456085,central,24
83,2000-07-06,SLN,CIN,False,6,12,STL09,Busch Stadium II,St. Louis,MO,44,7,5,0,1,18,9,3,1,43,8,2,0,3,18,10,2,0,2000,7,6,0,United States,-1,0,-92.288368,38.456085,central,24
84,2000-07-07,SLN,SFN,False,2,4,STL09,Busch Stadium II,St. Louis,MO,39,4,4,0,1,19,7,2,2,36,8,0,0,1,19,6,2,0,2000,7,7,0,United States,-1,0,-92.288368,38.456085,central,24
85,2000-07-08,SLN,SFN,True,6,7,STL09,Busch Stadium II,St. Louis,MO,42,6,3,0,2,13,13,5,0,47,12,2,0,0,18,9,6,0,2000,7,8,0,United States,-1,0,-92.288368,38.456085,central,24
86,2000-07-09,SLN,SFN,True,8,7,STL09,Busch Stadium II,St. Louis,MO,42,5,3,0,0,22,7,5,0,38,5,2,0,3,20,5,2,1,2000,7,9,0,United States,1,1,-92.288368,38.456085,central,24
87,2000-07-13,CHA,SLN,False,5,13,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,48,8,2,0,4,18,7,9,0,39,8,1,1,1,18,7,3,0,2000,7,13,0,United States,-1,0,-88.986137,40.349457,central,24
88,2000-07-14,CHA,SLN,False,4,9,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,47,8,0,1,2,21,6,6,3,34,7,0,0,1,22,2,2,0,2000,7,14,0,United States,-1,0,-88.986137,40.349457,central,24
89,2000-07-15,CHA,SLN,False,15,7,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,45,10,1,0,2,17,8,5,2,47,8,6,0,1,16,8,6,2,2000,7,15,0,United States,1,1,-88.986137,40.349457,central,24
90,2000-07-16,MIN,SLN,True,5,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,5,1,0,0,18,9,2,1,36,8,1,1,0,17,6,2,1,2000,7,16,0,United States,1,1,-93.900192,45.694454,central,24
91,2000-07-17,MIN,SLN,False,3,8,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,45,7,3,0,3,20,6,5,1,40,9,1,0,1,18,7,4,0,2000,7,17,0,United States,-1,0,-93.900192,45.694454,central,24
92,2000-07-18,MIN,SLN,False,3,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,33,9,0,0,0,16,6,1,1,31,5,2,0,0,15,4,5,0,2000,7,18,0,United States,1,1,-93.900192,45.694454,central,24
93,2000-07-19,ARI,SLN,False,4,3,PHO01,Chase Field,Phoenix,AZ,35,4,2,0,0,22,5,2,0,33,5,4,0,0,18,5,1,0,2000,7,19,0,United States,1,1,-111.431221,33.729759,mountain,25
94,2000-07-20,ARI,SLN,True,3,2,PHO01,Chase Field,Phoenix,AZ,33,3,2,0,1,15,11,1,0,28,2,0,0,2,14,9,1,0,2000,7,20,0,United States,1,1,-111.431221,33.729759,mountain,25
95,2000-07-21,HOU,SLN,False,1,12,HOU03,Minute Maid Park,Houston,TX,51,10,4,0,2,22,6,6,1,37,5,0,0,1,14,12,5,0,2000,7,21,0,United States,-1,0,-97.563461,31.054487,central,26
96,2000-07-22,HOU,SLN,True,10,5,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,1,17,10,2,0,44,12,3,0,2,17,5,2,3,2000,7,22,0,United States,1,1,-97.563461,31.054487,central,26
97,2000-07-23,HOU,SLN,True,15,7,HOU03,Minute Maid Park,Houston,TX,43,7,2,0,1,22,6,5,0,44,5,2,1,6,17,5,8,0,2000,7,23,0,United States,1,1,-97.563461,31.054487,central,26
98,2000-07-25,SLN,ARI,False,7,3,STL09,Busch Stadium II,St. Louis,MO,34,4,1,0,0,23,2,4,0,40,3,2,0,2,15,9,9,0,2000,7,25,0,United States,1,1,-92.288368,38.456085,central,26
99,2000-07-26,SLN,ARI,False,8,4,STL09,Busch Stadium II,St. Louis,MO,37,6,3,0,1,21,4,2,0,40,9,1,0,1,16,5,8,0,2000,7,26,0,United States,1,1,-92.288368,38.456085,central,26
100,2000-07-27,SLN,ARI,False,5,17,STL09,Busch Stadium II,St. Louis,MO,52,10,5,0,4,16,13,4,0,41,7,1,0,2,16,10,4,1,2000,7,27,0,United States,-1,0,-92.288368,38.456085,central,26
101,2000-07-28,NYN,SLN,False,3,2,NYC17,Shea Stadium,New York,NY,36,5,0,0,0,17,11,3,0,36,5,4,0,0,17,5,5,0,2000,7,28,0,United States,1,1,-74.948051,42.165726,eastern,27
102,2000-07-29,NYN,SLN,True,4,3,NYC17,Shea Stadium,New York,NY,39,3,2,0,2,19,7,6,0,37,3,0,0,2,21,1,10,0,2000,7,29,0,United States,1,1,-74.948051,42.165726,eastern,27
103,2000-07-30,NYN,SLN,True,4,2,NYC17,Shea Stadium,New York,NY,33,2,1,0,1,19,9,1,0,34,5,0,0,2,18,6,3,0,2000,7,30,0,United States,1,1,-74.948051,42.165726,eastern,27
104,2000-07-31,MON,SLN,False,0,4,MON02,Stade Olympique,Montreal,QUE,36,5,3,0,2,20,5,1,0,33,6,0,0,0,20,6,1,0,2000,7,31,1,Canada,-1,0,-79.347015,43.65107,eastern,27
105,2000-08-01,MON,SLN,False,4,0,MON02,Stade Olympique,Montreal,QUE,35,3,2,0,0,15,12,3,0,35,7,0,1,1,14,7,5,0,2000,8,1,1,Canada,1,1,-79.347015,43.65107,eastern,27
106,2000-08-02,MON,SLN,False,7,10,MON02,Stade Olympique,Montreal,QUE,42,6,1,1,3,19,5,7,0,40,6,3,0,2,19,6,4,0,2000,8,2,1,Canada,-1,0,-79.347015,43.65107,eastern,27
107,2000-08-04,SLN,ATL,False,4,6,STL09,Busch Stadium II,St. Louis,MO,43,6,3,0,1,24,4,5,0,45,8,1,0,1,21,6,8,0,2000,8,4,0,United States,-1,0,-92.288368,38.456085,central,28
108,2000-08-05,SLN,ATL,True,5,0,STL09,Busch Stadium II,St. Louis,MO,30,4,1,0,0,19,5,1,0,39,6,1,0,1,16,6,8,1,2000,8,5,0,United States,1,1,-92.288368,38.456085,central,28
109,2000-08-06,SLN,ATL,True,4,6,STL09,Busch Stadium II,St. Louis,MO,39,5,5,0,0,19,6,4,0,36,7,1,0,1,22,3,2,0,2000,8,6,0,United States,-1,0,-92.288368,38.456085,central,28
110,2000-08-07,SLN,FLO,False,2,1,STL09,Busch Stadium II,St. Louis,MO,43,4,0,0,0,20,13,5,1,43,8,1,0,0,22,9,3,0,2000,8,7,0,United States,1,1,-92.288368,38.456085,central,28
111,2000-08-08,SLN,FLO,False,0,7,STL09,Busch Stadium II,St. Louis,MO,42,6,2,1,1,22,5,4,1,35,5,1,0,0,20,7,2,0,2000,8,8,0,United States,-1,0,-92.288368,38.456085,central,28
112,2000-08-09,SLN,FLO,True,3,5,STL09,Busch Stadium II,St. Louis,MO,38,4,2,0,1,20,6,5,0,39,9,0,1,1,19,6,3,0,2000,8,9,0,United States,-1,0,-92.288368,38.456085,central,28
113,2000-08-10,SLN,COL,True,5,4,STL09,Busch Stadium II,St. Louis,MO,37,4,6,0,0,21,4,2,0,39,8,3,0,1,17,8,1,1,2000,8,10,0,United States,1,1,-92.288368,38.456085,central,28
114,2000-08-11,MIL,SLN,False,6,2,MIL05,County Stadium,Milwaukee,WI,35,4,3,0,0,19,7,2,0,38,5,2,0,1,16,8,5,1,2000,8,11,0,United States,1,1,-89.616508,44.268543,central,28
115,2000-08-12,MIL,SLN,True,1,2,MIL05,County Stadium,Milwaukee,WI,50,9,0,0,0,25,10,5,1,49,5,2,0,0,23,12,6,1,2000,8,12,0,United States,-1,0,-89.616508,44.268543,central,28
116,2000-08-13,MIL,SLN,True,4,6,MIL05,County Stadium,Milwaukee,WI,42,11,2,0,0,22,3,4,0,42,7,0,1,0,19,9,6,0,2000,8,13,0,United States,-1,0,-89.616508,44.268543,central,28
117,2000-08-14,CHN,SLN,False,7,3,CHI11,Wrigley Field,Chicago,IL,37,5,3,0,0,17,9,2,1,39,7,3,0,1,19,3,5,1,2000,8,14,0,United States,1,1,-88.986137,40.349457,central,28
118,2000-08-15,CHN,SLN,True,2,4,CHI11,Wrigley Field,Chicago,IL,43,10,1,0,0,16,9,5,2,36,6,0,0,1,19,8,2,0,2000,8,15,0,United States,-1,0,-88.986137,40.349457,central,28
119,2000-08-16,CHN,SLN,True,1,5,CHI11,Wrigley Field,Chicago,IL,40,7,0,0,2,18,9,3,1,34,5,1,0,0,22,4,2,0,2000,8,16,0,United States,-1,0,-88.986137,40.349457,central,28
