,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
15,2000-04-21,ATL,PIT,False,6,2,ATL02,Turner Field,Atlanta,GA,37,5,2,0,1,23,3,2,1,36,10,2,0,0,9,12,3,0,2000,4,21,0,United States,1,1,-83.643074,33.040619,eastern,7
16,2000-04-22,ATL,PIT,False,4,2,ATL02,Turner Field,Atlanta,GA,39,7,2,0,0,16,11,3,0,36,7,1,0,1,19,6,2,0,2000,4,22,0,United States,1,1,-83.643074,33.040619,eastern,7
17,2000-04-23,ATL,PIT,True,5,3,ATL02,Turner Field,Atlanta,GA,38,5,2,0,0,18,8,4,1,38,3,3,0,1,16,7,8,0,2000,4,23,0,United States,1,1,-83.643074,33.040619,eastern,7
18,2000-04-25,PIT,SDN,False,4,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,45,12,1,0,0,17,13,1,1,47,6,2,1,0,27,7,4,0,2000,4,25,0,United States,1,1,-77.209755,40.590752,eastern,7
19,2000-04-26,PIT,SDN,False,9,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,5,4,0,1,18,11,3,1,40,7,2,0,3,15,9,4,0,2000,4,26,0,United States,1,1,-77.209755,40.590752,eastern,7
20,2000-04-27,PIT,SDN,True,4,12,PIT07,Three Rivers Stadium,Pittsburgh,PA,51,10,2,1,2,21,5,9,1,35,3,0,0,1,21,6,3,1,2000,4,27,0,United States,-1,0,-77.209755,40.590752,eastern,7
21,2000-04-28,PIT,CIN,False,2,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,5,0,0,0,19,6,4,0,34,3,2,0,1,18,5,4,1,2000,4,28,0,United States,1,1,-77.209755,40.590752,eastern,7
22,2000-04-29,PIT,CIN,True,5,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,5,3,0,0,23,5,4,0,37,4,2,0,2,21,5,3,0,2000,4,29,0,United States,-1,0,-77.209755,40.590752,eastern,7
23,2000-04-30,PIT,CIN,True,2,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,7,0,1,2,17,8,9,0,39,2,4,0,0,17,10,5,1,2000,4,30,0,United States,-1,0,-77.209755,40.590752,eastern,7
24,2000-05-02,SLN,PIT,False,7,10,STL09,Busch Stadium II,St. Louis,MO,47,9,4,0,0,22,4,8,0,42,5,0,0,4,16,11,6,0,2000,5,2,0,United States,-1,0,-92.288368,38.456085,central,8
25,2000-05-03,SLN,PIT,False,2,8,STL09,Busch Stadium II,St. Louis,MO,42,6,4,1,2,17,8,4,0,39,4,1,0,0,17,9,8,0,2000,5,3,0,United States,-1,0,-92.288368,38.456085,central,8
26,2000-05-04,SLN,PIT,True,5,0,STL09,Busch Stadium II,St. Louis,MO,36,2,2,0,0,18,7,7,0,34,5,1,0,3,14,9,2,0,2000,5,4,0,United States,1,1,-92.288368,38.456085,central,8
27,2000-05-05,CHN,PIT,True,2,4,CHI11,Wrigley Field,Chicago,IL,37,3,2,0,2,20,7,2,1,35,5,1,0,2,13,11,2,1,2000,5,5,0,United States,-1,0,-88.986137,40.349457,central,8
28,2000-05-06,CHN,PIT,True,9,11,CHI11,Wrigley Field,Chicago,IL,46,8,5,1,2,22,3,5,0,45,11,2,0,3,17,7,5,0,2000,5,6,0,United States,-1,0,-88.986137,40.349457,central,8
29,2000-05-07,CHN,PIT,True,3,11,CHI11,Wrigley Field,Chicago,IL,46,9,1,0,3,20,6,6,1,39,7,2,0,0,17,9,4,0,2000,5,7,0,United States,-1,0,-88.986137,40.349457,central,8
30,2000-05-09,PIT,NYN,False,0,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,6,0,0,2,18,6,4,0,35,5,1,0,0,18,9,1,1,2000,5,9,0,United States,-1,0,-77.209755,40.590752,eastern,9
31,2000-05-10,PIT,NYN,False,13,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,46,8,3,0,2,18,8,6,1,45,13,3,2,2,18,5,1,1,2000,5,10,0,United States,1,1,-77.209755,40.590752,eastern,9
32,2000-05-11,PIT,NYN,False,2,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,38,3,2,0,1,18,8,6,0,37,6,1,0,1,18,8,2,1,2000,5,11,0,United States,-1,0,-77.209755,40.590752,eastern,9
33,2000-05-12,PIT,MIL,False,1,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,8,2,0,1,22,4,3,1,34,3,0,0,1,22,3,5,0,2000,5,12,0,United States,-1,0,-77.209755,40.590752,eastern,9
34,2000-05-13,PIT,MIL,False,11,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,6,2,0,2,19,6,6,0,43,5,7,0,4,19,3,3,2,2000,5,13,0,United States,1,1,-77.209755,40.590752,eastern,9
35,2000-05-14,PIT,MIL,True,3,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,31,3,1,0,0,21,3,3,0,32,3,2,0,2,15,7,2,1,2000,5,14,0,United States,1,1,-77.209755,40.590752,eastern,9
36,2000-05-16,CIN,PIT,False,6,2,CIN08,Cinergy Field,Cincinnati,OH,38,8,1,0,0,18,7,4,0,41,9,3,0,0,18,4,7,0,2000,5,16,0,United States,1,1,-82.764915,40.388783,eastern,9
37,2000-05-17,CIN,PIT,False,6,9,CIN08,Cinergy Field,Cincinnati,OH,43,7,4,1,1,17,8,4,1,41,11,1,0,0,22,3,4,0,2000,5,17,0,United States,-1,0,-82.764915,40.388783,eastern,9
38,2000-05-18,CIN,PIT,True,4,3,CIN08,Cinergy Field,Cincinnati,OH,41,9,1,0,0,24,4,3,0,45,7,2,0,0,21,5,9,1,2000,5,18,0,United States,1,1,-82.764915,40.388783,eastern,9
39,2000-05-19,PIT,SLN,False,13,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,3,0,0,0,16,11,1,2,44,10,2,1,2,18,6,4,1,2000,5,19,0,United States,1,1,-77.209755,40.590752,eastern,9
40,2000-05-20,PIT,SLN,False,4,19,PIT07,Three Rivers Stadium,Pittsburgh,PA,55,13,2,1,3,21,7,6,2,37,7,1,0,1,20,4,4,0,2000,5,20,0,United States,-1,0,-77.209755,40.590752,eastern,9
41,2000-05-21,PIT,SLN,True,5,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,7,0,2,1,15,12,6,0,37,4,1,0,4,20,6,2,0,2000,5,21,0,United States,-1,0,-77.209755,40.590752,eastern,9
42,2000-05-23,ARI,PIT,False,6,1,PHO01,Chase Field,Phoenix,AZ,32,7,0,1,0,20,3,1,0,38,7,2,1,1,19,3,4,1,2000,5,23,0,United States,1,1,-111.431221,33.729759,mountain,11
43,2000-05-24,ARI,PIT,False,6,5,PHO01,Chase Field,Phoenix,AZ,36,5,1,0,2,21,4,3,0,36,6,3,0,0,14,10,3,0,2000,5,24,0,United States,1,1,-111.431221,33.729759,mountain,11
44,2000-05-25,ARI,PIT,False,7,5,PHO01,Chase Field,Phoenix,AZ,41,6,2,0,1,23,3,5,1,39,8,3,1,0,13,9,5,0,2000,5,25,0,United States,1,1,-111.431221,33.729759,mountain,11
45,2000-05-26,COL,PIT,False,1,2,DEN02,Coors Field,Denver,CO,36,5,3,0,0,23,3,2,0,32,4,1,0,1,23,2,1,0,2000,5,26,0,United States,-1,0,-105.311104,39.059811,mountain,11
46,2000-05-27,COL,PIT,True,7,6,DEN02,Coors Field,Denver,CO,38,9,2,0,1,20,4,2,0,40,8,0,0,2,16,7,7,0,2000,5,27,0,United States,1,1,-105.311104,39.059811,mountain,11
47,2000-05-28,COL,PIT,True,11,2,DEN02,Coors Field,Denver,CO,34,4,2,0,1,17,9,1,0,44,11,4,1,1,19,3,5,0,2000,5,28,0,United States,1,1,-105.311104,39.059811,mountain,11
48,2000-05-29,PIT,FLO,False,10,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,8,3,0,0,18,7,4,0,45,9,4,0,0,21,4,7,0,2000,5,29,0,United States,1,1,-77.209755,40.590752,eastern,13
49,2000-05-30,PIT,FLO,False,3,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,4,0,0,1,17,12,2,0,40,7,3,0,1,22,4,3,0,2000,5,30,0,United States,1,1,-77.209755,40.590752,eastern,13
50,2000-05-31,PIT,FLO,False,5,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,9,2,0,1,16,7,2,0,33,2,1,0,2,18,7,3,0,2000,5,31,0,United States,1,1,-77.209755,40.590752,eastern,13
51,2000-06-02,PIT,KCA,False,9,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,30,2,0,0,2,18,6,2,0,39,4,2,0,2,18,6,7,0,2000,6,2,0,United States,1,1,-77.209755,40.590752,eastern,13
52,2000-06-03,PIT,KCA,False,3,16,PIT07,Three Rivers Stadium,Pittsburgh,PA,53,12,2,1,3,19,7,8,1,41,7,1,0,0,22,6,4,1,2000,6,3,0,United States,-1,0,-77.209755,40.590752,eastern,13
53,2000-06-04,PIT,KCA,True,5,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,46,5,3,0,1,25,6,6,0,52,4,2,0,3,26,10,7,0,2000,6,4,0,United States,-1,0,-77.209755,40.590752,eastern,13
54,2000-06-05,PIT,DET,False,5,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,5,2,0,0,16,11,2,0,41,6,1,1,1,20,5,5,2,2000,6,5,0,United States,1,1,-77.209755,40.590752,eastern,13
55,2000-06-06,PIT,DET,False,1,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,4,0,0,1,21,4,4,0,40,9,1,1,0,19,7,2,1,2000,6,6,0,United States,-1,0,-77.209755,40.590752,eastern,13
56,2000-06-07,PIT,DET,False,4,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,4,4,0,0,19,7,3,0,37,6,1,0,2,14,10,4,0,2000,6,7,0,United States,1,1,-77.209755,40.590752,eastern,13
57,2000-06-09,KCA,PIT,False,6,5,KAN06,Kauffman Stadium,Kansas City,MO,38,5,1,0,3,23,4,2,0,47,8,4,0,1,23,5,6,0,2000,6,9,0,United States,1,1,-92.288368,38.456085,central,14
58,2000-06-10,KCA,PIT,False,2,1,KAN06,Kauffman Stadium,Kansas City,MO,50,13,0,0,0,22,11,3,1,48,10,0,0,0,27,7,4,0,2000,6,10,0,United States,1,1,-92.288368,38.456085,central,14
59,2000-06-11,KCA,PIT,True,6,10,KAN06,Kauffman Stadium,Kansas City,MO,51,12,5,0,1,24,5,4,0,46,7,3,0,1,25,5,4,1,2000,6,11,0,United States,-1,0,-92.288368,38.456085,central,14
60,2000-06-12,PIT,ATL,False,8,10,PIT07,Three Rivers Stadium,Pittsburgh,PA,45,8,3,0,2,21,7,3,1,40,7,1,0,1,19,7,5,0,2000,6,12,0,United States,-1,0,-77.209755,40.590752,eastern,15
61,2000-06-13,PIT,ATL,False,7,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,48,9,3,0,2,22,7,5,0,39,6,3,0,1,20,7,2,0,2000,6,13,0,United States,1,1,-77.209755,40.590752,eastern,15
62,2000-06-14,PIT,ATL,False,4,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,6,0,0,1,20,8,8,0,38,6,2,0,1,18,9,2,0,2000,6,14,0,United States,-1,0,-77.209755,40.590752,eastern,15
63,2000-06-15,PIT,ATL,False,2,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,4,2,0,0,22,5,2,1,35,4,3,0,0,21,4,3,0,2000,6,15,0,United States,1,1,-77.209755,40.590752,eastern,15
64,2000-06-16,PIT,FLO,False,3,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,42,6,2,0,2,20,8,4,0,35,7,1,0,0,22,2,2,1,2000,6,16,0,United States,-1,0,-77.209755,40.590752,eastern,15
65,2000-06-17,PIT,FLO,False,3,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,6,2,1,1,24,7,2,1,47,8,4,0,0,22,8,5,0,2000,6,17,0,United States,-1,0,-77.209755,40.590752,eastern,15
66,2000-06-18,PIT,FLO,True,4,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,6,4,0,0,18,9,6,0,39,5,2,1,0,16,11,4,0,2000,6,18,0,United States,-1,0,-77.209755,40.590752,eastern,15
67,2000-06-19,MON,PIT,False,2,1,MON02,Stade Olympique,Montreal,QUE,36,5,0,0,1,17,7,5,1,31,5,2,0,0,15,8,1,0,2000,6,19,1,Canada,1,1,-79.347015,43.65107,eastern,15
68,2000-06-20,MON,PIT,False,1,2,MON02,Stade Olympique,Montreal,QUE,36,2,1,0,1,19,7,5,1,36,2,2,1,1,22,5,2,1,2000,6,20,1,Canada,-1,0,-79.347015,43.65107,eastern,15
69,2000-06-21,MON,PIT,False,3,8,MON02,Stade Olympique,Montreal,QUE,40,4,4,0,2,21,5,4,0,38,7,0,0,2,22,4,3,0,2000,6,21,1,Canada,-1,0,-79.347015,43.65107,eastern,15
70,2000-06-22,MON,PIT,False,6,5,MON02,Stade Olympique,Montreal,QUE,42,8,3,0,0,23,4,4,0,31,6,1,0,1,22,1,0,0,2000,6,22,1,Canada,1,1,-79.347015,43.65107,eastern,15
71,2000-06-23,NYN,PIT,False,12,2,NYC17,Shea Stadium,New York,NY,37,4,3,0,0,19,9,2,0,42,10,3,0,1,18,5,5,0,2000,6,23,0,United States,1,1,-74.948051,42.165726,eastern,15
72,2000-06-24,NYN,PIT,False,10,8,NYC17,Shea Stadium,New York,NY,42,9,3,0,3,19,6,2,0,43,5,5,0,2,19,6,6,0,2000,6,24,0,United States,1,1,-74.948051,42.165726,eastern,15
73,2000-06-25,NYN,PIT,True,9,0,NYC17,Shea Stadium,New York,NY,33,4,1,0,0,17,9,2,0,38,7,4,0,1,15,8,3,0,2000,6,25,0,United States,1,1,-74.948051,42.165726,eastern,15
74,2000-06-27,PIT,CHN,False,6,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,31,1,2,0,0,19,6,3,0,33,3,1,0,1,13,11,3,1,2000,6,27,0,United States,1,1,-77.209755,40.590752,eastern,15
75,2000-06-28,PIT,CHN,False,4,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,42,4,3,0,1,21,5,6,2,37,6,2,1,0,22,4,2,0,2000,6,28,0,United States,-1,0,-77.209755,40.590752,eastern,15
76,2000-06-29,PIT,CHN,False,5,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,5,0,0,2,25,4,4,0,38,4,1,0,2,17,11,3,0,2000,6,29,0,United States,1,1,-77.209755,40.590752,eastern,15
77,2000-06-30,PHI,PIT,False,3,8,PHI12,Veterans Stadium,Philadelphia,PA,40,9,3,1,0,18,8,1,0,39,8,3,0,0,20,5,2,1,2000,6,30,0,United States,-1,0,-77.209755,40.590752,eastern,15
78,2000-07-01,PHI,PIT,False,4,3,PHI12,Veterans Stadium,Philadelphia,PA,33,0,3,2,0,21,6,1,0,33,7,2,1,0,11,8,4,0,2000,7,1,0,United States,1,1,-77.209755,40.590752,eastern,15
79,2000-07-02,PHI,PIT,True,9,1,PHI12,Veterans Stadium,Philadelphia,PA,37,6,3,0,0,15,12,1,0,43,10,3,0,2,22,2,4,0,2000,7,2,0,United States,1,1,-77.209755,40.590752,eastern,15
80,2000-07-03,CHN,PIT,True,3,0,CHI11,Wrigley Field,Chicago,IL,31,2,0,0,0,23,3,2,1,35,6,2,0,1,19,5,2,0,2000,7,3,0,United States,1,1,-88.986137,40.349457,central,16
81,2000-07-04,CHN,PIT,True,4,10,CHI11,Wrigley Field,Chicago,IL,45,8,1,0,3,21,5,6,1,39,7,1,0,0,24,3,4,0,2000,7,4,0,United States,-1,0,-88.986137,40.349457,central,16
82,2000-07-05,CHN,PIT,True,6,9,CHI11,Wrigley Field,Chicago,IL,42,6,3,0,3,16,10,3,1,46,6,2,2,0,22,6,7,1,2000,7,5,0,United States,-1,0,-88.986137,40.349457,central,16
83,2000-07-07,PIT,MIN,False,8,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,6,2,1,0,17,10,5,0,44,6,4,1,2,16,8,6,1,2000,7,7,0,United States,1,1,-77.209755,40.590752,eastern,17
84,2000-07-08,PIT,MIN,False,4,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,2,2,0,1,19,5,3,1,33,4,3,0,1,21,2,1,1,2000,7,8,0,United States,1,1,-77.209755,40.590752,eastern,17
85,2000-07-09,PIT,MIN,True,2,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,6,1,0,1,20,6,5,1,37,5,2,0,1,23,4,2,0,2000,7,9,0,United States,-1,0,-77.209755,40.590752,eastern,17
86,2000-07-13,CLE,PIT,False,4,3,CLE08,Progressive Field,Cleveland,OH,37,8,0,0,0,21,7,1,0,44,6,3,0,1,23,5,6,0,2000,7,13,0,United States,1,1,-82.764915,40.388783,eastern,17
87,2000-07-14,CLE,PIT,False,9,3,CLE08,Progressive Field,Cleveland,OH,37,5,1,0,2,21,6,2,0,37,8,2,0,1,12,10,3,1,2000,7,14,0,United States,1,1,-82.764915,40.388783,eastern,17
88,2000-07-15,CLE,PIT,True,6,4,CLE08,Progressive Field,Cleveland,OH,41,5,1,0,4,18,9,4,0,44,8,2,0,0,16,7,11,0,2000,7,15,0,United States,1,1,-82.764915,40.388783,eastern,17
89,2000-07-16,LAN,PIT,False,7,3,LOS03,Dodger Stadium,Los Angeles,CA,38,5,0,0,2,21,6,4,0,39,7,1,0,0,19,4,8,0,2000,7,16,0,United States,1,1,-119.681564,36.116203,pacific,20
90,2000-07-17,LAN,PIT,False,9,6,LOS03,Dodger Stadium,Los Angeles,CA,38,5,2,1,2,16,9,2,1,44,9,1,1,1,17,7,7,1,2000,7,17,0,United States,1,1,-119.681564,36.116203,pacific,20
91,2000-07-18,LAN,PIT,True,6,8,LOS03,Dodger Stadium,Los Angeles,CA,40,3,3,0,2,16,11,4,1,44,11,1,0,0,18,9,5,0,2000,7,18,0,United States,-1,0,-119.681564,36.116203,pacific,20
92,2000-07-19,MIL,PIT,False,6,0,MIL05,County Stadium,Milwaukee,WI,33,5,0,0,0,20,4,4,0,37,4,1,0,0,10,14,8,0,2000,7,19,0,United States,1,1,-89.616508,44.268543,central,22
93,2000-07-20,MIL,PIT,True,2,9,MIL05,County Stadium,Milwaukee,WI,43,7,3,0,2,19,7,5,0,34,3,0,1,1,21,5,3,0,2000,7,20,0,United States,-1,0,-89.616508,44.268543,central,22
94,2000-07-21,PIT,PHI,False,9,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,3,0,0,1,22,5,4,1,39,6,4,0,1,17,7,3,1,2000,7,21,0,United States,1,1,-77.209755,40.590752,eastern,23
95,2000-07-22,PIT,PHI,False,2,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,3,0,0,1,21,5,3,0,34,2,2,1,0,19,5,5,0,2000,7,22,0,United States,1,1,-77.209755,40.590752,eastern,23
96,2000-07-23,PIT,PHI,True,1,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,4,1,0,2,20,6,0,0,32,3,0,0,0,20,6,3,0,2000,7,23,0,United States,-1,0,-77.209755,40.590752,eastern,23
97,2000-07-25,PIT,MIL,False,1,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,7,2,0,1,20,10,4,0,41,4,1,0,1,28,5,1,1,2000,7,25,0,United States,-1,0,-77.209755,40.590752,eastern,23
98,2000-07-26,PIT,MIL,False,5,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,39,6,2,0,0,17,10,4,0,34,8,1,0,1,17,5,2,0,2000,7,26,0,United States,1,1,-77.209755,40.590752,eastern,23
99,2000-07-27,PIT,MIL,False,3,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,7,1,0,1,21,4,0,0,33,6,0,1,0,18,7,1,0,2000,7,27,0,United States,-1,0,-77.209755,40.590752,eastern,23
100,2000-07-28,PIT,SDN,False,16,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,5,4,0,0,20,7,1,0,44,6,4,0,4,17,7,4,2,2000,7,28,0,United States,1,1,-77.209755,40.590752,eastern,23
101,2000-07-29,PIT,SDN,False,10,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,4,2,0,0,19,6,2,0,41,11,3,0,2,17,6,2,0,2000,7,29,0,United States,1,1,-77.209755,40.590752,eastern,23
102,2000-07-30,PIT,SDN,True,8,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,10,1,1,2,17,8,5,0,44,7,4,0,2,24,2,4,1,2000,7,30,0,United States,-1,0,-77.209755,40.590752,eastern,23
103,2000-08-01,PIT,LAN,False,6,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,35,4,2,0,0,22,5,2,0,38,8,3,0,1,21,3,1,1,2000,8,1,0,United States,1,1,-77.209755,40.590752,eastern,23
104,2000-08-01,PIT,LAN,False,3,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,4,1,1,1,19,8,6,1,41,4,2,0,2,15,12,6,0,2000,8,1,0,United States,-1,0,-77.209755,40.590752,eastern,23
105,2000-08-02,PIT,LAN,True,5,11,PIT07,Three Rivers Stadium,Pittsburgh,PA,47,7,3,0,1,22,6,8,0,38,6,2,0,2,21,4,3,0,2000,8,2,0,United States,-1,0,-77.209755,40.590752,eastern,23
106,2000-08-03,SFN,PIT,False,10,2,SFO03,Oracle Park,San Francisco,CA,38,6,0,0,1,14,13,3,1,41,5,5,0,2,14,9,6,0,2000,8,3,0,United States,1,1,-119.681564,36.116203,pacific,26
107,2000-08-04,SFN,PIT,False,5,3,SFO03,Oracle Park,San Francisco,CA,38,9,0,0,2,20,4,3,0,38,8,1,1,0,17,4,7,0,2000,8,4,0,United States,1,1,-119.681564,36.116203,pacific,26
108,2000-08-05,SFN,PIT,True,2,7,SFO03,Oracle Park,San Francisco,CA,46,10,3,0,0,19,9,5,0,37,7,1,0,1,25,1,2,0,2000,8,5,0,United States,-1,0,-119.681564,36.116203,pacific,26
109,2000-08-06,SFN,PIT,True,7,1,SFO03,Oracle Park,San Francisco,CA,35,9,1,0,0,19,4,1,1,38,7,2,0,0,21,4,4,0,2000,8,6,0,United States,1,1,-119.681564,36.116203,pacific,26
110,2000-08-07,COL,PIT,False,7,8,DEN02,Coors Field,Denver,CO,40,9,4,0,0,15,9,3,0,42,8,2,0,2,21,6,3,0,2000,8,7,0,United States,-1,0,-105.311104,39.059811,mountain,27
111,2000-08-08,COL,PIT,False,6,1,DEN02,Coors Field,Denver,CO,42,9,1,0,0,23,3,5,1,39,11,2,2,0,17,3,4,0,2000,8,8,0,United States,1,1,-105.311104,39.059811,mountain,27
112,2000-08-09,COL,PIT,True,4,3,DEN02,Coors Field,Denver,CO,37,6,1,0,0,24,2,4,0,37,5,1,0,1,22,6,2,0,2000,8,9,0,United States,1,1,-105.311104,39.059811,mountain,27
113,2000-08-11,PIT,ARI,False,1,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,7,2,0,1,18,7,7,1,33,4,0,0,0,21,5,3,0,2000,8,11,0,United States,-1,0,-77.209755,40.590752,eastern,29
114,2000-08-12,PIT,ARI,False,9,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,42,4,3,0,3,18,9,5,0,35,6,1,2,2,17,6,1,0,2000,8,12,0,United States,1,1,-77.209755,40.590752,eastern,29
115,2000-08-13,PIT,ARI,True,6,7,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,10,2,1,1,21,3,5,1,43,7,2,1,2,18,9,4,0,2000,8,13,0,United States,-1,0,-77.209755,40.590752,eastern,29
116,2000-08-14,HOU,PIT,False,16,2,HOU03,Minute Maid Park,Houston,TX,35,5,0,0,0,20,5,4,1,49,11,5,0,3,17,6,6,1,2000,8,14,0,United States,1,1,-97.563461,31.054487,central,30
