,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
48,2000-05-31,CLE,ANA,False,7,3,CLE08,Progressive Field,Cleveland,OH,44,13,0,0,1,16,10,4,0,38,4,1,0,5,17,6,4,1,2000,5,31,0,United States,1,1,-82.764915,40.388783,eastern,19
49,2000-06-02,SLN,CLE,False,5,1,STL09,Busch Stadium II,St. Louis,MO,35,2,0,0,1,17,9,5,1,35,7,0,1,0,15,7,4,1,2000,6,2,0,United States,1,1,-92.288368,38.456085,central,20
50,2000-06-03,SLN,CLE,False,2,4,STL09,Busch Stadium II,St. Louis,MO,40,4,2,0,2,14,13,5,0,35,4,0,0,0,16,12,3,0,2000,6,3,0,United States,-1,0,-92.288368,38.456085,central,20
51,2000-06-04,SLN,CLE,True,2,3,STL09,Busch Stadium II,St. Louis,MO,35,4,1,0,2,10,16,2,0,40,5,0,0,1,18,10,5,1,2000,6,4,0,United States,-1,0,-92.288368,38.456085,central,20
52,2000-06-05,MIL,CLE,False,4,8,MIL05,County Stadium,Milwaukee,WI,38,5,0,1,3,17,7,4,1,38,7,1,0,0,14,12,4,0,2000,6,5,0,United States,-1,0,-89.616508,44.268543,central,20
53,2000-06-06,MIL,CLE,False,2,4,MIL05,County Stadium,Milwaukee,WI,37,4,2,0,1,19,7,4,0,34,5,2,0,0,19,5,3,0,2000,6,6,0,United States,-1,0,-89.616508,44.268543,central,20
54,2000-06-07,MIL,CLE,False,5,9,MIL05,County Stadium,Milwaukee,WI,46,5,3,0,2,19,7,9,1,45,9,1,0,0,20,8,6,1,2000,6,7,0,United States,-1,0,-89.616508,44.268543,central,20
55,2000-06-08,BOS,CLE,False,3,0,BOS07,Fenway Park,Boston,MA,31,1,1,0,0,17,11,1,0,34,7,1,0,1,14,9,2,0,2000,6,8,0,United States,1,1,-71.530106,42.230171,eastern,21
56,2000-06-09,CLE,CIN,False,7,4,CLE08,Progressive Field,Cleveland,OH,35,4,2,0,2,19,8,0,0,37,8,0,0,4,20,4,1,0,2000,6,9,0,United States,1,1,-82.764915,40.388783,eastern,21
57,2000-06-10,CLE,CIN,True,6,5,CLE08,Progressive Field,Cleveland,OH,38,5,1,0,2,21,5,4,0,37,6,2,0,4,14,8,1,2,2000,6,10,0,United States,1,1,-82.764915,40.388783,eastern,21
58,2000-06-11,CLE,CIN,True,5,7,CLE08,Progressive Field,Cleveland,OH,54,7,1,0,1,35,4,6,0,58,12,1,0,1,29,7,8,0,2000,6,11,0,United States,-1,0,-82.764915,40.388783,eastern,21
59,2000-06-12,CLE,CHA,False,7,8,CLE08,Progressive Field,Cleveland,OH,43,9,3,0,2,16,8,5,0,45,5,2,1,5,14,10,8,0,2000,6,12,0,United States,-1,0,-82.764915,40.388783,eastern,21
60,2000-06-13,CLE,CHA,False,3,4,CLE08,Progressive Field,Cleveland,OH,39,4,3,0,1,25,4,2,0,43,7,1,0,0,25,5,4,1,2000,6,13,0,United States,-1,0,-82.764915,40.388783,eastern,21
61,2000-06-14,CLE,CHA,False,4,11,CLE08,Progressive Field,Cleveland,OH,46,10,2,0,0,19,7,7,1,39,1,2,0,2,17,9,8,0,2000,6,14,0,United States,-1,0,-82.764915,40.388783,eastern,21
62,2000-06-16,DET,CLE,False,5,2,DET05,Comerica Park,Detroit,MI,36,3,1,0,2,17,9,4,0,38,3,1,0,4,17,7,6,0,2000,6,16,0,United States,1,1,-84.536095,43.326618,eastern,21
63,2000-06-17,DET,CLE,True,8,6,DET05,Comerica Park,Detroit,MI,37,3,0,1,2,16,11,4,0,40,5,2,0,3,18,8,4,0,2000,6,17,0,United States,1,1,-84.536095,43.326618,eastern,21
64,2000-06-18,DET,CLE,True,4,9,DET05,Comerica Park,Detroit,MI,43,9,3,0,1,18,8,3,1,37,5,1,1,1,16,11,2,0,2000,6,18,0,United States,-1,0,-84.536095,43.326618,eastern,21
65,2000-06-19,CHA,CLE,False,6,1,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,33,2,3,0,0,18,7,2,1,38,9,3,0,1,16,8,1,0,2000,6,19,0,United States,1,1,-88.986137,40.349457,central,22
66,2000-06-20,CHA,CLE,False,1,4,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,37,8,1,0,0,19,8,1,0,35,5,2,0,0,22,4,2,0,2000,6,20,0,United States,-1,0,-88.986137,40.349457,central,22
67,2000-06-21,CHA,CLE,False,6,8,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,38,5,2,2,3,19,5,2,0,43,11,0,0,3,18,9,2,0,2000,6,21,0,United States,-1,0,-88.986137,40.349457,central,22
68,2000-06-22,CHA,CLE,False,6,0,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,35,5,1,1,0,20,6,2,0,42,6,4,0,1,17,7,6,1,2000,6,22,0,United States,1,1,-88.986137,40.349457,central,22
69,2000-06-23,CLE,DET,False,6,7,CLE08,Progressive Field,Cleveland,OH,47,12,3,0,1,20,5,5,1,39,4,1,2,2,18,9,3,0,2000,6,23,0,United States,-1,0,-82.764915,40.388783,eastern,23
70,2000-06-24,CLE,DET,True,8,1,CLE08,Progressive Field,Cleveland,OH,33,2,1,0,1,13,12,4,0,39,6,2,1,1,20,3,5,1,2000,6,24,0,United States,1,1,-82.764915,40.388783,eastern,23
71,2000-06-24,CLE,DET,False,8,14,CLE08,Progressive Field,Cleveland,OH,46,6,6,0,4,18,9,3,0,40,7,3,0,2,17,8,3,0,2000,6,24,0,United States,-1,0,-82.764915,40.388783,eastern,23
72,2000-06-25,CLE,DET,True,2,1,CLE08,Progressive Field,Cleveland,OH,37,4,2,0,0,21,5,4,1,38,7,1,0,1,18,4,5,2,2000,6,25,0,United States,1,1,-82.764915,40.388783,eastern,23
73,2000-06-26,CLE,DET,False,2,13,CLE08,Progressive Field,Cleveland,OH,46,10,3,1,2,18,6,5,1,39,9,1,1,0,21,3,4,0,2000,6,26,0,United States,-1,0,-82.764915,40.388783,eastern,23
74,2000-06-27,KCA,CLE,False,1,12,KAN06,Kauffman Stadium,Kansas City,MO,44,5,4,0,4,19,6,5,1,35,3,2,0,1,19,8,1,1,2000,6,27,0,United States,-1,0,-92.288368,38.456085,central,24
75,2000-06-28,KCA,CLE,False,8,1,KAN06,Kauffman Stadium,Kansas City,MO,34,4,0,0,0,22,5,3,0,36,8,0,0,1,22,2,3,0,2000,6,28,0,United States,1,1,-92.288368,38.456085,central,24
76,2000-06-29,KCA,CLE,False,6,1,KAN06,Kauffman Stadium,Kansas City,MO,35,4,1,0,0,19,6,5,0,35,1,0,0,3,19,4,8,0,2000,6,29,0,United States,1,1,-92.288368,38.456085,central,24
77,2000-06-30,CLE,MIN,False,2,7,CLE08,Progressive Field,Cleveland,OH,43,12,1,0,3,21,4,2,0,38,5,1,0,1,20,6,5,0,2000,6,30,0,United States,-1,0,-82.764915,40.388783,eastern,25
78,2000-07-01,CLE,MIN,False,3,4,CLE08,Progressive Field,Cleveland,OH,43,6,1,1,1,21,9,4,0,41,4,3,0,1,20,10,2,1,2000,7,1,0,United States,-1,0,-82.764915,40.388783,eastern,25
79,2000-07-02,CLE,MIN,True,7,1,CLE08,Progressive Field,Cleveland,OH,34,5,1,0,0,21,6,1,0,38,11,0,0,0,19,3,5,0,2000,7,2,0,United States,1,1,-82.764915,40.388783,eastern,25
80,2000-07-04,CLE,TOR,True,9,4,CLE08,Progressive Field,Cleveland,OH,36,5,2,0,2,16,9,2,0,43,4,3,0,2,18,9,7,0,2000,7,4,0,United States,1,1,-82.764915,40.388783,eastern,25
81,2000-07-05,CLE,TOR,False,15,7,CLE08,Progressive Field,Cleveland,OH,47,10,2,0,0,21,4,10,0,45,13,1,1,1,15,7,7,0,2000,7,5,0,United States,1,1,-82.764915,40.388783,eastern,25
82,2000-07-06,CLE,TOR,False,6,9,CLE08,Progressive Field,Cleveland,OH,47,10,4,0,1,19,7,5,1,45,9,3,1,2,19,8,3,0,2000,7,6,0,United States,-1,0,-82.764915,40.388783,eastern,25
83,2000-07-07,CIN,CLE,False,2,1,CIN08,Cinergy Field,Cincinnati,OH,40,5,3,0,0,20,7,5,0,35,4,2,0,1,18,5,5,0,2000,7,7,0,United States,1,1,-82.764915,40.388783,eastern,25
84,2000-07-08,CIN,CLE,True,14,5,CIN08,Cinergy Field,Cincinnati,OH,36,3,3,0,3,23,4,0,0,49,10,3,0,4,24,1,7,0,2000,7,8,0,United States,1,1,-82.764915,40.388783,eastern,25
85,2000-07-09,CIN,CLE,True,3,5,CIN08,Cinergy Field,Cincinnati,OH,38,2,2,1,1,20,7,3,2,38,5,1,0,1,16,11,3,1,2000,7,9,0,United States,-1,0,-82.764915,40.388783,eastern,25
86,2000-07-13,CLE,PIT,False,4,3,CLE08,Progressive Field,Cleveland,OH,37,8,0,0,0,21,7,1,0,44,6,3,0,1,23,5,6,0,2000,7,13,0,United States,1,1,-82.764915,40.388783,eastern,25
87,2000-07-14,CLE,PIT,False,9,3,CLE08,Progressive Field,Cleveland,OH,37,5,1,0,2,21,6,2,0,37,8,2,0,1,12,10,3,1,2000,7,14,0,United States,1,1,-82.764915,40.388783,eastern,25
88,2000-07-15,CLE,PIT,True,6,4,CLE08,Progressive Field,Cleveland,OH,41,5,1,0,4,18,9,4,0,44,8,2,0,0,16,7,11,0,2000,7,15,0,United States,1,1,-82.764915,40.388783,eastern,25
89,2000-07-16,CLE,HOU,True,1,5,CLE08,Progressive Field,Cleveland,OH,41,7,0,0,2,17,8,6,1,37,6,0,0,1,18,8,4,0,2000,7,16,0,United States,-1,0,-82.764915,40.388783,eastern,25
90,2000-07-17,CLE,HOU,False,8,6,CLE08,Progressive Field,Cleveland,OH,39,5,1,0,2,19,5,7,0,36,4,3,0,2,15,7,5,0,2000,7,17,0,United States,1,1,-82.764915,40.388783,eastern,25
91,2000-07-18,CLE,HOU,False,8,2,CLE08,Progressive Field,Cleveland,OH,38,8,2,0,1,17,7,3,0,40,5,1,0,2,19,5,8,0,2000,7,18,0,United States,1,1,-82.764915,40.388783,eastern,25
92,2000-07-19,CLE,KCA,False,5,10,CLE08,Progressive Field,Cleveland,OH,43,9,0,0,3,21,6,4,0,42,9,1,0,3,26,1,2,0,2000,7,19,0,United States,-1,0,-82.764915,40.388783,eastern,25
93,2000-07-20,CLE,KCA,False,6,10,CLE08,Progressive Field,Cleveland,OH,47,14,3,0,0,22,3,5,0,38,5,3,0,3,20,5,2,0,2000,7,20,0,United States,-1,0,-82.764915,40.388783,eastern,25
94,2000-07-21,MIN,CLE,False,2,1,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,35,5,2,0,1,19,7,1,0,35,6,2,0,0,18,4,5,0,2000,7,21,0,United States,1,1,-93.900192,45.694454,central,26
95,2000-07-22,MIN,CLE,False,10,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,43,7,1,0,2,17,8,7,1,41,14,4,0,0,15,5,3,0,2000,7,22,0,United States,1,1,-93.900192,45.694454,central,26
96,2000-07-23,MIN,CLE,True,3,8,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,39,7,2,1,2,15,9,3,0,38,6,0,0,1,14,11,5,1,2000,7,23,0,United States,-1,0,-93.900192,45.694454,central,26
97,2000-07-25,TOR,CLE,False,3,10,TOR02,Rogers Centre,Toronto,ONT,45,5,4,0,1,21,6,8,0,38,6,3,0,0,15,9,5,0,2000,7,25,1,Canada,-1,0,-79.347015,43.65107,eastern,27
98,2000-07-26,TOR,CLE,True,8,1,TOR02,Rogers Centre,Toronto,ONT,32,2,3,0,0,15,11,1,0,36,3,2,0,4,8,14,5,0,2000,7,26,1,Canada,1,1,-79.347015,43.65107,eastern,27
99,2000-07-29,BAL,CLE,True,3,14,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,15,3,0,2,19,7,6,0,36,7,1,0,1,19,7,1,0,2000,7,29,0,United States,-1,0,-76.802101,39.063946,eastern,27
100,2000-07-29,BAL,CLE,False,4,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,39,8,2,0,0,22,3,4,0,31,5,2,0,1,15,6,2,0,2000,7,29,0,United States,1,1,-76.802101,39.063946,eastern,27
101,2000-07-30,BAL,CLE,True,10,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,44,6,0,0,3,21,5,8,1,42,10,2,0,0,21,3,5,1,2000,7,30,0,United States,1,1,-76.802101,39.063946,eastern,27
102,2000-08-01,TBA,CLE,False,6,5,STP01,Tropicana Field,St. Petersburg,FL,39,7,1,0,2,20,7,2,0,37,5,1,0,1,13,10,7,0,2000,8,1,0,United States,1,1,-81.686783,27.766279,eastern,27
103,2000-08-02,TBA,CLE,False,3,5,STP01,Tropicana Field,St. Petersburg,FL,41,11,0,0,1,22,4,3,0,34,4,1,0,0,20,6,3,0,2000,8,2,0,United States,-1,0,-81.686783,27.766279,eastern,27
104,2000-08-03,TBA,CLE,False,1,5,STP01,Tropicana Field,St. Petersburg,FL,38,7,1,0,1,16,10,3,0,32,5,0,0,1,16,8,2,0,2000,8,3,0,United States,-1,0,-81.686783,27.766279,eastern,27
105,2000-08-04,CLE,ANA,False,11,10,CLE08,Progressive Field,Cleveland,OH,44,7,4,2,0,18,8,5,0,41,9,1,0,3,17,7,4,0,2000,8,4,0,United States,1,1,-82.764915,40.388783,eastern,27
106,2000-08-05,CLE,ANA,True,6,3,CLE08,Progressive Field,Cleveland,OH,36,4,1,0,1,17,8,4,1,38,13,3,0,0,18,2,2,0,2000,8,5,0,United States,1,1,-82.764915,40.388783,eastern,27
107,2000-08-06,CLE,ANA,True,5,2,CLE08,Progressive Field,Cleveland,OH,39,6,1,0,0,15,11,5,1,38,2,4,0,4,19,6,3,0,2000,8,6,0,United States,1,1,-82.764915,40.388783,eastern,27
108,2000-08-07,CLE,TEX,False,2,0,CLE08,Progressive Field,Cleveland,OH,34,4,1,0,0,20,5,4,0,32,7,0,0,0,19,5,1,0,2000,8,7,0,United States,1,1,-82.764915,40.388783,eastern,27
109,2000-08-08,CLE,TEX,False,2,11,CLE08,Progressive Field,Cleveland,OH,44,13,3,1,1,21,4,1,0,36,4,5,0,0,19,4,4,0,2000,8,8,0,United States,-1,0,-82.764915,40.388783,eastern,27
110,2000-08-09,CLE,TEX,False,6,4,CLE08,Progressive Field,Cleveland,OH,39,5,2,0,0,15,11,6,0,36,6,2,0,0,18,5,5,0,2000,8,9,0,United States,1,1,-82.764915,40.388783,eastern,27
111,2000-08-11,SEA,CLE,False,7,1,SEA03,Safeco Field,Seattle,WA,35,5,1,0,0,23,3,3,0,39,10,0,0,0,17,5,7,0,2000,8,11,0,United States,1,1,-121.490494,47.400902,pacific,30
112,2000-08-12,SEA,CLE,True,4,5,SEA03,Safeco Field,Seattle,WA,37,5,2,0,0,16,7,7,0,38,5,2,0,0,18,9,4,0,2000,8,12,0,United States,-1,0,-121.490494,47.400902,pacific,30
113,2000-08-13,SEA,CLE,True,4,10,SEA03,Safeco Field,Seattle,WA,45,6,4,0,1,24,4,6,0,38,4,2,1,1,14,12,3,1,2000,8,13,0,United States,-1,0,-121.490494,47.400902,pacific,30
114,2000-08-14,OAK,CLE,False,8,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,6,1,0,1,18,9,5,0,35,10,0,1,2,16,6,0,0,2000,8,14,0,United States,1,1,-119.681564,36.116203,pacific,30
115,2000-08-15,OAK,CLE,False,5,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,38,10,0,0,0,22,3,3,0,36,1,4,0,1,16,9,4,1,2000,8,15,0,United States,1,1,-119.681564,36.116203,pacific,30
116,2000-08-16,OAK,CLE,True,7,6,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,5,2,0,2,22,6,5,0,38,7,4,1,0,12,10,4,0,2000,8,16,0,United States,1,1,-119.681564,36.116203,pacific,30
117,2000-08-18,CLE,SEA,False,9,8,CLE08,Progressive Field,Cleveland,OH,46,6,4,0,4,18,9,5,0,43,6,3,0,1,21,4,8,0,2000,8,18,0,United States,1,1,-82.764915,40.388783,eastern,33
