,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,time_zone,time_zones_crossed
49,2000-05-29,SDN,MIL,False,3,8,SAN01,Qualcomm Stadium,San Diego,CA,44,6,3,0,1,17,10,6,1,36,6,1,0,1,22,4,2,0,2000,5,29,0,United States,-1,0,-119.681564,36.116203,pacific,24
50,2000-05-30,SDN,MIL,False,6,3,SAN01,Qualcomm Stadium,San Diego,CA,37,4,3,1,1,18,8,2,0,38,6,5,0,0,13,8,6,0,2000,5,30,0,United States,1,1,-119.681564,36.116203,pacific,24
51,2000-05-31,SDN,MIL,False,9,5,SAN01,Qualcomm Stadium,San Diego,CA,39,7,2,0,1,19,6,4,0,45,3,4,2,0,21,3,12,0,2000,5,31,0,United States,1,1,-119.681564,36.116203,pacific,24
52,2000-06-02,SEA,SDN,False,7,4,SEA03,Safeco Field,Seattle,WA,37,5,2,0,1,20,7,2,0,41,4,2,0,1,18,6,9,1,2000,6,2,0,United States,1,1,-121.490494,47.400902,pacific,24
53,2000-06-03,SEA,SDN,False,4,7,SEA03,Safeco Field,Seattle,WA,43,7,2,0,1,21,5,7,0,35,4,0,0,3,22,5,1,0,2000,6,3,0,United States,-1,0,-121.490494,47.400902,pacific,24
54,2000-06-04,SEA,SDN,True,6,4,SEA03,Safeco Field,Seattle,WA,42,8,0,1,1,23,4,5,0,37,1,3,1,0,18,6,7,1,2000,6,4,0,United States,1,1,-121.490494,47.400902,pacific,24
55,2000-06-05,OAK,SDN,False,3,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,3,0,0,1,19,9,8,0,41,3,1,0,1,20,8,6,2,2000,6,5,0,United States,1,1,-119.681564,36.116203,pacific,24
56,2000-06-06,OAK,SDN,False,5,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,6,1,0,0,19,7,2,1,35,5,0,0,2,15,8,5,0,2000,6,6,0,United States,1,1,-119.681564,36.116203,pacific,24
57,2000-06-07,OAK,SDN,True,10,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,8,1,0,1,22,4,4,0,44,10,1,0,2,15,7,7,2,2000,6,7,0,United States,1,1,-119.681564,36.116203,pacific,24
58,2000-06-09,SDN,HOU,False,6,7,SAN01,Qualcomm Stadium,San Diego,CA,42,8,1,0,1,19,7,5,1,41,5,5,0,1,21,6,3,0,2000,6,9,0,United States,-1,0,-119.681564,36.116203,pacific,24
59,2000-06-10,SDN,HOU,False,13,3,SAN01,Qualcomm Stadium,San Diego,CA,40,8,3,0,1,22,2,3,1,46,8,2,0,2,15,9,9,1,2000,6,10,0,United States,1,1,-119.681564,36.116203,pacific,24
60,2000-06-11,SDN,HOU,True,4,1,SAN01,Qualcomm Stadium,San Diego,CA,35,4,0,0,0,20,6,5,0,36,7,4,0,0,18,6,1,0,2000,6,11,0,United States,1,1,-119.681564,36.116203,pacific,24
61,2000-06-12,SDN,SLN,False,3,7,SAN01,Qualcomm Stadium,San Diego,CA,45,7,1,0,2,22,6,6,1,38,5,2,0,1,14,13,3,0,2000,6,12,0,United States,-1,0,-119.681564,36.116203,pacific,24
62,2000-06-13,SDN,SLN,True,3,8,SAN01,Qualcomm Stadium,San Diego,CA,44,13,1,0,2,17,6,5,0,40,10,1,0,0,22,4,3,0,2000,6,13,0,United States,-1,0,-119.681564,36.116203,pacific,24
63,2000-06-14,SDN,SLN,False,1,3,SAN01,Qualcomm Stadium,San Diego,CA,36,7,0,0,0,21,4,2,2,35,2,3,0,1,22,5,2,0,2000,6,14,0,United States,-1,0,-119.681564,36.116203,pacific,24
64,2000-06-16,SDN,CIN,False,8,5,SAN01,Qualcomm Stadium,San Diego,CA,41,5,2,0,3,21,6,4,0,35,8,1,0,2,17,5,2,0,2000,6,16,0,United States,1,1,-119.681564,36.116203,pacific,24
65,2000-06-17,SDN,CIN,True,3,1,SAN01,Qualcomm Stadium,San Diego,CA,36,4,0,0,1,17,9,5,0,30,5,0,0,1,16,5,3,0,2000,6,17,0,United States,1,1,-119.681564,36.116203,pacific,24
66,2000-06-18,SDN,CIN,True,8,7,SAN01,Qualcomm Stadium,San Diego,CA,41,5,1,0,5,21,6,3,0,40,5,2,0,1,16,8,8,0,2000,6,18,0,United States,1,1,-119.681564,36.116203,pacific,24
67,2000-06-19,ARI,SDN,False,3,2,PHO01,Chase Field,Phoenix,AZ,32,2,3,0,1,14,10,2,0,41,7,0,0,0,21,4,8,1,2000,6,19,0,United States,1,1,-111.431221,33.729759,mountain,25
68,2000-06-20,ARI,SDN,False,1,3,PHO01,Chase Field,Phoenix,AZ,34,4,1,0,2,13,13,1,0,34,1,1,0,0,19,9,4,0,2000,6,20,0,United States,-1,0,-111.431221,33.729759,mountain,25
69,2000-06-21,ARI,SDN,False,11,8,PHO01,Chase Field,Phoenix,AZ,41,3,2,1,2,20,7,4,2,48,13,0,2,1,18,4,9,1,2000,6,21,0,United States,1,1,-111.431221,33.729759,mountain,25
70,2000-06-23,CIN,SDN,False,7,10,CIN08,Cinergy Field,Cincinnati,OH,46,4,3,0,5,22,6,6,0,44,11,2,0,1,20,6,4,0,2000,6,23,0,United States,-1,0,-82.764915,40.388783,eastern,27
71,2000-06-24,CIN,SDN,False,11,5,CIN08,Cinergy Field,Cincinnati,OH,45,10,2,0,2,24,3,4,0,43,12,0,1,2,18,7,3,0,2000,6,24,0,United States,1,1,-82.764915,40.388783,eastern,27
72,2000-06-25,CIN,SDN,True,4,5,CIN08,Cinergy Field,Cincinnati,OH,38,5,2,0,0,22,4,5,0,41,10,2,0,0,18,9,1,1,2000,6,25,0,United States,-1,0,-82.764915,40.388783,eastern,27
73,2000-06-26,LAN,SDN,False,5,9,LOS03,Dodger Stadium,Los Angeles,CA,40,7,1,0,1,23,1,6,1,40,3,2,0,2,20,7,6,0,2000,6,26,0,United States,-1,0,-119.681564,36.116203,pacific,30
74,2000-06-27,LAN,SDN,False,5,4,LOS03,Dodger Stadium,Los Angeles,CA,40,4,2,0,1,22,6,5,0,41,5,2,0,3,27,1,3,0,2000,6,27,0,United States,1,1,-119.681564,36.116203,pacific,30
75,2000-06-28,LAN,SDN,False,5,4,LOS03,Dodger Stadium,Los Angeles,CA,40,5,1,0,0,18,9,6,1,37,5,0,0,2,20,5,5,0,2000,6,28,0,United States,1,1,-119.681564,36.116203,pacific,30
76,2000-06-29,LAN,SDN,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,37,3,1,0,3,17,9,3,1,41,4,1,1,0,16,9,10,0,2000,6,29,0,United States,-1,0,-119.681564,36.116203,pacific,30
77,2000-06-30,SDN,COL,False,4,5,SAN01,Qualcomm Stadium,San Diego,CA,39,7,2,0,1,16,9,3,1,36,3,2,0,2,16,11,1,1,2000,6,30,0,United States,-1,0,-119.681564,36.116203,pacific,30
78,2000-07-01,SDN,COL,False,5,3,SAN01,Qualcomm Stadium,San Diego,CA,35,5,3,0,1,20,5,1,0,33,5,0,0,2,16,7,2,1,2000,7,1,0,United States,1,1,-119.681564,36.116203,pacific,30
79,2000-07-02,SDN,COL,True,2,3,SAN01,Qualcomm Stadium,San Diego,CA,41,9,1,0,0,23,7,1,0,42,4,2,0,1,23,6,6,0,2000,7,2,0,United States,-1,0,-119.681564,36.116203,pacific,30
80,2000-07-03,SDN,COL,False,1,3,SAN01,Qualcomm Stadium,San Diego,CA,37,2,1,0,1,17,11,5,0,31,3,0,0,1,15,9,3,0,2000,7,3,0,United States,-1,0,-119.681564,36.116203,pacific,30
81,2000-07-04,SDN,LAN,False,7,2,SAN01,Qualcomm Stadium,San Diego,CA,34,3,0,0,1,19,6,4,1,34,5,3,0,1,13,10,2,0,2000,7,4,0,United States,1,1,-119.681564,36.116203,pacific,30
82,2000-07-05,SDN,LAN,False,5,7,SAN01,Qualcomm Stadium,San Diego,CA,38,7,0,0,4,19,4,4,0,40,8,2,0,1,13,14,2,0,2000,7,5,0,United States,-1,0,-119.681564,36.116203,pacific,30
83,2000-07-06,SDN,LAN,True,3,9,SAN01,Qualcomm Stadium,San Diego,CA,45,9,2,0,3,23,3,5,0,33,2,1,0,2,13,13,2,0,2000,7,6,0,United States,-1,0,-119.681564,36.116203,pacific,30
84,2000-07-07,TEX,SDN,False,5,4,ARL02,Rangers Ballpark in Arlington,Arlington,TX,45,4,1,0,1,20,10,8,1,41,6,2,0,1,23,4,5,0,2000,7,7,0,United States,1,1,-97.563461,31.054487,central,32
85,2000-07-08,TEX,SDN,False,8,1,ARL02,Rangers Ballpark in Arlington,Arlington,TX,34,1,1,1,0,17,8,5,1,37,6,2,2,2,17,4,4,0,2000,7,8,0,United States,1,1,-97.563461,31.054487,central,32
86,2000-07-09,TEX,SDN,False,3,4,ARL02,Rangers Ballpark in Arlington,Arlington,TX,39,7,6,0,0,20,6,0,0,42,5,3,0,0,20,6,8,0,2000,7,9,0,United States,-1,0,-97.563461,31.054487,central,32
87,2000-07-13,SDN,SEA,True,2,1,SAN01,Qualcomm Stadium,San Diego,CA,37,5,1,0,0,21,7,2,1,42,4,1,0,0,20,9,7,1,2000,7,13,0,United States,1,1,-119.681564,36.116203,pacific,34
88,2000-07-14,SDN,SEA,False,5,7,SAN01,Qualcomm Stadium,San Diego,CA,39,7,2,0,3,19,7,1,0,39,5,1,1,2,19,9,2,0,2000,7,14,0,United States,-1,0,-119.681564,36.116203,pacific,34
89,2000-07-15,SDN,SEA,False,4,1,SAN01,Qualcomm Stadium,San Diego,CA,31,1,3,0,0,17,7,3,0,31,4,1,1,0,14,9,2,0,2000,7,15,0,United States,1,1,-119.681564,36.116203,pacific,34
90,2000-07-16,SDN,ANA,True,6,5,SAN01,Qualcomm Stadium,San Diego,CA,45,8,2,2,1,19,10,3,0,46,5,3,0,3,19,9,6,1,2000,7,16,0,United States,1,1,-119.681564,36.116203,pacific,34
91,2000-07-17,SDN,ANA,False,2,3,SAN01,Qualcomm Stadium,San Diego,CA,34,2,3,0,1,16,11,1,0,35,2,1,1,0,21,6,4,0,2000,7,17,0,United States,-1,0,-119.681564,36.116203,pacific,34
92,2000-07-18,SDN,ANA,True,2,3,SAN01,Qualcomm Stadium,San Diego,CA,42,3,1,1,2,22,9,2,2,42,5,1,0,2,18,14,2,0,2000,7,18,0,United States,-1,0,-119.681564,36.116203,pacific,34
93,2000-07-19,SFN,SDN,False,3,4,SFO03,Oracle Park,San Francisco,CA,42,11,2,0,0,20,8,1,0,39,6,3,0,1,24,3,2,0,2000,7,19,0,United States,-1,0,-119.681564,36.116203,pacific,34
94,2000-07-20,SFN,SDN,True,7,3,SFO03,Oracle Park,San Francisco,CA,33,3,1,0,1,25,1,2,0,35,5,1,0,2,17,6,4,0,2000,7,20,0,United States,1,1,-119.681564,36.116203,pacific,34
95,2000-07-21,COL,SDN,False,1,5,DEN02,Coors Field,Denver,CO,43,9,3,0,0,18,8,5,0,37,6,1,0,0,22,3,5,0,2000,7,21,0,United States,-1,0,-105.311104,39.059811,mountain,35
96,2000-07-22,COL,SDN,False,9,4,DEN02,Coors Field,Denver,CO,43,7,3,0,1,21,4,6,1,44,13,2,0,1,22,3,3,0,2000,7,22,0,United States,1,1,-105.311104,39.059811,mountain,35
97,2000-07-23,COL,SDN,True,4,6,DEN02,Coors Field,Denver,CO,40,8,1,0,2,21,6,0,2,39,3,3,0,1,27,4,1,0,2000,7,23,0,United States,-1,0,-105.311104,39.059811,mountain,35
98,2000-07-24,SDN,SFN,False,0,3,SAN01,Qualcomm Stadium,San Diego,CA,34,5,1,0,0,20,4,4,0,34,4,1,1,0,18,9,1,0,2000,7,24,0,United States,-1,0,-119.681564,36.116203,pacific,36
99,2000-07-25,SDN,SFN,False,3,2,SAN01,Qualcomm Stadium,San Diego,CA,38,3,3,0,1,20,7,4,0,32,9,1,0,0,18,4,0,0,2000,7,25,0,United States,1,1,-119.681564,36.116203,pacific,36
100,2000-07-26,SDN,SFN,False,1,3,SAN01,Qualcomm Stadium,San Diego,CA,33,2,1,0,2,20,6,2,0,37,3,1,0,1,20,6,6,0,2000,7,26,0,United States,-1,0,-119.681564,36.116203,pacific,36
101,2000-07-28,PIT,SDN,False,16,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,5,4,0,0,20,7,1,0,44,6,4,0,4,17,7,4,2,2000,7,28,0,United States,1,1,-77.209755,40.590752,eastern,39
102,2000-07-29,PIT,SDN,False,10,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,4,2,0,0,19,6,2,0,41,11,3,0,2,17,6,2,0,2000,7,29,0,United States,1,1,-77.209755,40.590752,eastern,39
103,2000-07-30,PIT,SDN,True,8,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,10,1,1,2,17,8,5,0,44,7,4,0,2,24,2,4,1,2000,7,30,0,United States,-1,0,-77.209755,40.590752,eastern,39
104,2000-07-31,SDN,PHI,False,4,1,SAN01,Qualcomm Stadium,San Diego,CA,33,3,0,0,1,23,4,2,0,33,4,1,1,1,16,6,4,0,2000,7,31,0,United States,1,1,-119.681564,36.116203,pacific,42
105,2000-08-01,SDN,PHI,False,10,9,SAN01,Qualcomm Stadium,San Diego,CA,46,4,4,0,3,23,9,3,0,50,8,3,0,2,23,7,7,0,2000,8,1,0,United States,1,1,-119.681564,36.116203,pacific,42
106,2000-08-02,SDN,PHI,False,5,2,SAN01,Qualcomm Stadium,San Diego,CA,37,6,2,0,0,18,9,2,0,33,7,2,0,0,16,7,1,0,2000,8,2,0,United States,1,1,-119.681564,36.116203,pacific,42
107,2000-08-03,SDN,CHN,True,6,5,SAN01,Qualcomm Stadium,San Diego,CA,39,6,4,0,0,18,9,2,0,35,5,2,0,1,17,6,4,0,2000,8,3,0,United States,1,1,-119.681564,36.116203,pacific,42
108,2000-08-04,SDN,CHN,False,11,9,SAN01,Qualcomm Stadium,San Diego,CA,42,11,1,0,1,19,7,3,0,42,7,3,1,2,18,6,5,0,2000,8,4,0,United States,1,1,-119.681564,36.116203,pacific,42
109,2000-08-05,SDN,CHN,False,3,6,SAN01,Qualcomm Stadium,San Diego,CA,39,6,3,0,1,23,3,2,1,35,5,1,0,2,19,7,1,0,2000,8,5,0,United States,-1,0,-119.681564,36.116203,pacific,42
110,2000-08-06,SDN,CHN,True,8,6,SAN01,Qualcomm Stadium,San Diego,CA,41,9,2,0,1,22,5,2,0,38,8,3,0,0,16,7,3,1,2000,8,6,0,United States,1,1,-119.681564,36.116203,pacific,42
111,2000-08-07,PHI,SDN,False,4,6,PHI12,Veterans Stadium,Philadelphia,PA,42,4,1,1,2,17,10,7,0,41,9,0,0,2,18,8,3,1,2000,8,7,0,United States,-1,0,-77.209755,40.590752,eastern,45
112,2000-08-08,PHI,SDN,False,10,4,PHI12,Veterans Stadium,Philadelphia,PA,40,4,4,0,0,17,10,5,0,43,10,1,0,3,19,3,7,0,2000,8,8,0,United States,1,1,-77.209755,40.590752,eastern,45
113,2000-08-09,PHI,SDN,False,3,2,PHI12,Veterans Stadium,Philadelphia,PA,35,3,3,0,0,20,6,3,0,40,4,3,2,0,21,5,5,0,2000,8,9,0,United States,1,1,-77.209755,40.590752,eastern,45
114,2000-08-10,PHI,SDN,False,3,15,PHI12,Veterans Stadium,Philadelphia,PA,48,10,3,2,4,18,5,6,0,40,5,2,1,0,21,6,5,0,2000,8,10,0,United States,-1,0,-77.209755,40.590752,eastern,45
115,2000-08-11,FLO,SDN,False,0,3,MIA01,Sun Life Stadium,Miami,FL,36,4,0,0,1,19,7,5,0,35,6,1,0,0,18,8,2,0,2000,8,11,0,United States,-1,0,-81.686783,27.766279,eastern,45
116,2000-08-12,FLO,SDN,False,1,2,MIA01,Sun Life Stadium,Miami,FL,41,8,1,0,0,20,7,5,0,38,4,1,0,0,23,6,4,0,2000,8,12,0,United States,-1,0,-81.686783,27.766279,eastern,45
117,2000-08-13,FLO,SDN,True,3,7,MIA01,Sun Life Stadium,Miami,FL,37,3,3,1,1,17,8,4,0,38,9,1,0,1,19,6,2,0,2000,8,13,0,United States,-1,0,-81.686783,27.766279,eastern,45
